pozo,fecha,tipo de registro,estrangulador (pg),nivel medio de los disparos (mbmr),gradiente pozo (kg/cm2/m),gradiente yacimiento (kg/cm2/m),presion superficie (kg/cm2),de fondo cerrado gradiente de yacimiento (kg/cm2),de fondo cerrado gradiente de pozo (kg/cm2)
SITIO GRANDE 1,14-03-72,CERRADO,N/A,4125,0.0987,0.056,0.82,449.6,449.6
SITIO GRANDE 1,18-03-72,CERRADO,N/A,4125,0.0987,0.056,0,449,449
SITIO GRANDE 1,05-02-72,CERRADO,N/A,4134,0.0987,0.056,0,455.7,456.1
SITIO GRANDE 1,28-05-72,CERRADO,N/A,4134,0.0987,0.056,0,446.72,447.2
SITIO GRANDE 1,13-06-72,CERRADO,N/A,4134,0.0987,0.056,0,442.92,442.92
SITIO GRANDE 1,23-11-72,CERRADO,N/A,4134,0.0987,0.056,0,336,336.02
SITIO GRANDE 1,04-10-74,CERRADO,N/A,4134,0.1033,0.056,0,385.4,385.37
SITIO GRANDE 1,04-05-75,CERRADO,N/A,4134,0.1034,0.056,0,335.1,334.97
SITIO GRANDE 1,08-01-75,CERRADO,N/A,4134,0.1036,0.056,0,355.6,355.77
SITIO GRANDE 1,24-07-76,CERRADO,N/A,4134,0.113,0.056,0,408.7,453.74
SITIO GRANDE 1,07-12-84,CERRADO,N/A,4134,0.1056,0.056,0,393.5,407.2
SITIO GRANDE 1,14-08-84,CERRADO,N/A,4134,0.1044,0.056,0,385.86,387.49
SITIO GRANDE 1,03-08-85,CERRADO,N/A,4134,0.067,0.056,0,371.88,374.51
SITIO GRANDE 1,07-11-85,CERRADO,N/A,4134,0.063,0.056,0,363.7,367.06
SITIO GRANDE 1,18-10-93,CERRADO,N/A,4134,0.071,0.056,0,398.25,412.26
SITIO GRANDE 1,21-12-93,CERRADO,N/A,4134,0.1087,0.056,0,389.02,392.91
SITIO GRANDE 1,27-01-94,CERRADO,N/A,4134,0.1008,0.056,0,371.64,374.89
SITIO GRANDE 1,03-08-94,CERRADO,N/A,4134,0.1055,0.056,0,379.5,383.4
SITIO GRANDE 1,21-03-97,CERRADO,N/A,4134,0.1049,0.056,0,375.16,379.05
SITIO GRANDE 1,06-03-97,CERRADO,N/A,4134,0.0952,0.056,0,369.03,373.24
SITIO GRANDE 1,16-10-97,CERRADO,N/A,4134,0.0952,0.056,0,364.43,367.39
SITIO GRANDE 1,24-12-97,CERRADO,N/A,4134,0.0957,0.056,0,351.43,362.79
SITIO GRANDE 1,16-01-98,CERRADO,N/A,4134,0.0544,0.056,0,353.96,366.77
SITIO GRANDE 1,05-05-98,CERRADO,N/A,4134,0.0459,0.056,1.04,336.97,337
SITIO GRANDE 1,15-09-98,CERRADO,N/A,4134,0.0483,0.056,0,354.24,367.05
SITIO GRANDE 1,12-05-98,CERRADO,N/A,4134,0.1021,0.056,0.26,352.86,365.45
SITIO GRANDE 1,03-01-99,CERRADO,N/A,4134,0.103,0.056,6.31,352.42,364.39
SITIO GRANDE 1,19-11-99,CERRADO,N/A,4134,0.097,0.056,0,347.91,360.19
SITIO GRANDE 1,03-03-00,CERRADO,N/A,4134,0.1,0.056,0,353.88,366.66
SITIO GRANDE 1,07-03-00,CERRADO,N/A,4134,0.069,0.056,0,348.51,360.43
SITIO GRANDE 1,03-05-01,CERRADO,N/A,4134,0.0602,0.056,0,347.49,359.59
SITIO GRANDE 1,11-09-01,CERRADO,N/A,4134,0.0572,0.056,0,349.94,358.08
SITIO GRANDE 1,06-09-02,CERRADO,N/A,4134,0.0858,0.056,0,348.24,359.31
SITIO GRANDE 1,10-01-02,CERRADO,N/A,4134,0.097,0.056,0,350.16,359.48
SITIO GRANDE 1,29-11-02,CERRADO,N/A,4134,0.0961,0.056,0,349.08,361.36
SITIO GRANDE 1,13-02-03,CERRADO,N/A,4134,0.0994,0.056,0,348.77,362.23
SITIO GRANDE 1,06-08-03,CERRADO,N/A,4134,0.0959,0.056,0,344.83,360.67
SITIO GRANDE 1,21-10-03,CERRADO,N/A,4134,0.096,0.056,0,350.65,367.23
SITIO GRANDE 1,05-07-04,CERRADO,N/A,4134,0.0974,0.056,0,376.99,389.43
SITIO GRANDE 1,03-07-05,CERRADO,N/A,4134,0.097,0.056,0,413.76,418.98
SITIO GRANDE 1,08-12-05,CERRADO,N/A,4134,0.0955,0.056,0,417.35,421.14
SITIO GRANDE 1,05-11-07,CERRADO,N/A,4133.5,0.0936,0.056,0,408.57,419.86
SITIO GRANDE 1,06-02-07,CERRADO,N/A,4133.5,0.0992,0.056,0,408.74,420.45
SITIO GRANDE 1,08-09-07,CERRADO,N/A,4133.5,0.0993,0.056,0,406.07,417.8
SITIO GRANDE 2,03-12-73,CERRADO,N/A,4212.5,0.0932,0.056,0,404.32,405.86
SITIO GRANDE 2,26-03-73,CERRADO,N/A,4212.5,0.0942,0.056,0,370.22,370.87
SITIO GRANDE 4,15-03-73,CERRADO,N/A,4692.5,0.0982,0.056,0,493.5,500.03
SITIO GRANDE 4,04-05-73,CERRADO,N/A,4692.5,0.0967,0.056,0,328.28,336.27
SITIO GRANDE 4,06-05-73,CERRADO,N/A,4537,0.1003,0.056,0,470.63,481.51
SITIO GRANDE 4,06-06-73,CERRADO,N/A,4537,0.1016,0.056,0,477.93,488.81
SITIO GRANDE 4,16-06-73,CERRADO,N/A,4434,0.0925,0.056,0,474.34,475.54
SITIO GRANDE 5,18-11-73,CERRADO,N/A,3974,0.0934,0.056,0,417.28,416.1
SITIO GRANDE 5,02-10-74,CERRADO,N/A,3974,0.105,0.056,0,407.58,406.4
SITIO GRANDE 5,22-02-79,CERRADO,N/A,3974,0.1073,0.056,0,324.3,324.3
SITIO GRANDE 5,16-05-79,CERRADO,N/A,3974,0.0954,0.056,0,295.56,322.29
SITIO GRANDE 5,16-02-82,CERRADO,N/A,3974,0.1003,0.056,0,318.64,320.67
SITIO GRANDE 5,10-04-82,CERRADO,N/A,3941.5,0.0952,0.056,0,315.77,315.76
SITIO GRANDE 5,25-10-82,CERRADO,N/A,3941.5,0.0959,0.056,0,328.58,328.64
SITIO GRANDE 5,07-04-83,CERRADO,N/A,3941.5,0.0951,0.056,0,314.8,337.23
SITIO GRANDE 5,31-08-83,CERRADO,N/A,3941.5,0.0984,0.056,0,313.42,334.54
SITIO GRANDE 5,12-08-83,CERRADO,N/A,3941.5,0.0974,0.056,0,304.02,324.06
SITIO GRANDE 5,03-09-84,CERRADO,N/A,3941.5,0.0966,0.056,0,310.62,332.83
SITIO GRANDE 5,28-04-84,CERRADO,N/A,3941.5,0.1061,0.056,0,309.92,332.13
SITIO GRANDE 5,08-06-84,CERRADO,N/A,3941.5,0.0938,0.056,0,305.82,328.57
SITIO GRANDE 5,11-04-84,CERRADO,N/A,3941.5,0.0942,0.056,0,324.47,324.45
SITIO GRANDE 5,15-01-85,CERRADO,N/A,3941.5,0.0972,0.056,0,323.27,323.25
SITIO GRANDE 5,03-07-85,CERRADO,N/A,3941.5,0.0944,0.056,0,322.47,322.45
SITIO GRANDE 5,05-02-85,CERRADO,N/A,3941.5,0.0944,0.056,0,298,319.39
SITIO GRANDE 5,07-12-85,CERRADO,N/A,3941.5,0.0964,0.056,0,296.36,317.74
SITIO GRANDE 5,26-07-85,CERRADO,N/A,3941.5,0.1003,0.056,0,298.46,320.6
SITIO GRANDE 5,25-08-85,CERRADO,N/A,3941.5,0.0923,0.056,0,302.16,324.3
SITIO GRANDE 5,17-09-85,CERRADO,N/A,3941.5,0.0977,0.056,0,301.06,324.11
SITIO GRANDE 5,11-11-85,CERRADO,N/A,3941.5,0.0961,0.056,0,297.96,318.73
SITIO GRANDE 5,24-01-86,CERRADO,N/A,3941.5,0.0991,0.056,0,318.03,318.05
SITIO GRANDE 5,27-03-86,CERRADO,N/A,3941.5,0.098,0.056,0,293.36,312.61
SITIO GRANDE 5,21-05-86,CERRADO,N/A,3941.5,0.0961,0.056,0,291.92,312.28
SITIO GRANDE 5,07-12-86,CERRADO,N/A,3941.5,0.0932,0.056,0,296.58,323.46
SITIO GRANDE 5,09-02-86,CERRADO,N/A,3941.5,0.095,0.056,0,293.58,313.59
SITIO GRANDE 5,13-11-86,CERRADO,N/A,3941.5,0.0942,0.056,0,293.18,312.19
SITIO GRANDE 5,17-01-87,CERRADO,N/A,3941.5,0.0938,0.056,0,311.43,311.44
SITIO GRANDE 5,29-03-87,CERRADO,N/A,3941.5,0.0896,0.056,0,313.93,313.95
SITIO GRANDE 5,24-05-87,CERRADO,N/A,3941.5,0.0975,0.056,0,315.53,315.55
SITIO GRANDE 5,07-08-87,CERRADO,N/A,3941.5,0.0942,0.056,0,293.7,315.45
SITIO GRANDE 5,09-11-87,CERRADO,N/A,3941.5,0.0967,0.056,0,294.8,317.59
SITIO GRANDE 5,11-07-87,CERRADO,N/A,3941.5,0.0984,0.056,0,295.6,318.39
SITIO GRANDE 5,01-04-88,CERRADO,N/A,3941.5,0.0987,0.056,45.7,296.24,316.35
SITIO GRANDE 5,03-09-88,CERRADO,N/A,3941.5,0.0987,0.056,0,296.4,315.18
SITIO GRANDE 5,26-05-88,CERRADO,N/A,3941.5,0.1135,0.056,106.5,296.2,318.63
SITIO GRANDE 5,07-08-88,CERRADO,N/A,3941.5,0.0943,0.056,102,301.64,323.13
SITIO GRANDE 5,09-03-88,CERRADO,N/A,3941.5,0.0943,0.056,36.86,302.8,324.45
SITIO GRANDE 5,11-05-88,CERRADO,N/A,3620,0.0943,0.056,83.77,478.16,477.35
SITIO GRANDE 5,19-11-88,CERRADO,N/A,3620,0.0943,0.056,2.87,267.56,277.87
SITIO GRANDE 5,24-11-88,CERRADO,N/A,3620,0.0943,0.056,12.24,233.22,246.75
SITIO GRANDE 6,23-11-73,CERRADO,N/A,3915,0.0943,0.056,31.7,369.94,393.3
SITIO GRANDE 6,18-04-74,CERRADO,N/A,3915,0.0943,0.056,4.65,400.24,401.08
SITIO GRANDE 6,29-10-74,CERRADO,N/A,3998.5,0.0943,0.056,58.83,356.06,351.35
SITIO GRANDE 6,15-12-74,CERRADO,N/A,3998.5,0.0943,0.056,62.79,326.56,327.18
SITIO GRANDE 6,15-03-75,CERRADO,N/A,3998.5,0.0943,0.056,0,336.12,336.12
SITIO GRANDE 6,04-04-75,CERRADO,N/A,3998.5,0.0943,0.056,0,335.42,335.42
SITIO GRANDE 6,19-08-75,CERRADO,N/A,3998.5,0.0943,0.056,0,334.52,334.51
SITIO GRANDE 6,26-11-75,CERRADO,N/A,3998.5,0.0943,0.056,0,331.32,331.31
SITIO GRANDE 6D,12-02-79,CERRADO,N/A,3896,0.0943,0.056,0,328.76,321.31
SITIO GRANDE 6D,12-10-79,CERRADO,N/A,3896,0.0943,0.056,0,284.18,300.02
SITIO GRANDE 6D,30-11-82,CERRADO,N/A,3896,0.0943,0.056,0,276.28,278.73
SITIO GRANDE 6D,07-12-83,CERRADO,N/A,3896,0.0943,0.056,0,286.94,286.95
SITIO GRANDE 6D,03-02-85,CERRADO,N/A,3916,0.1263,0.056,0,280.84,283.12
SITIO GRANDE 6D,30-03-03,CERRADO,N/A,3916,0.1088,0.056,0,311.89,311.72
SITIO GRANDE 6D,08-06-03,CERRADO,N/A,3916,0.0955,0.056,0,303.68,322.06
SITIO GRANDE 6D,20-03-04,CERRADO,N/A,3916,0.0976,0.056,0,305.12,320.74
SITIO GRANDE 6D,07-01-04,CERRADO,N/A,3916,0.06,0.056,0,307.41,324.81
SITIO GRANDE 6D,03-08-06,CERRADO,"1/8""",3916,0.0617,0.056,0,316.22,333.24
SITIO GRANDE 6D,05-01-06,CERRADO,"1/8""",3916,0.0715,0.056,0,247.72,248.68
SITIO GRANDE 6D,05-12-08,CERRADO,"1/8""",3880,0.0945,0.056,0,339.75,339.79
SITIO GRANDE 6D,02-12-09,CERRADO,N/A,3871.5,0.0963,0.056,0,336.09,335.75
SITIO GRANDE 7,31-12-74,CERRADO,N/A,4034.5,0.1051,0.056,0,270.19,271.63
SITIO GRANDE 7,04-05-75,CERRADO,N/A,4034.5,0.1025,0.056,0,318.79,319.39
SITIO GRANDE 7,30-06-75,CERRADO,N/A,4034.5,0.094,0.056,0,332.29,337.55
SITIO GRANDE 7,30-08-75,CERRADO,N/A,4034.5,0.0942,0.056,0,336.59,342.69
SITIO GRANDE 7,10-01-75,CERRADO,N/A,4034.5,0.098,0.056,0,338.69,343.95
SITIO GRANDE 7,16-12-75,CERRADO,N/A,4034.5,0.095,0.056,0,333.43,346.8
SITIO GRANDE 7,20-08-78,CERRADO,N/A,4019,0.099,0.056,0,342.86,353.84
SITIO GRANDE 7,26-05-80,CERRADO,N/A,4019,0.0953,0.056,0,313.61,320.38
SITIO GRANDE 7,27-06-83,CERRADO,N/A,4019,0.1043,0.056,0,421.4,425.2
SITIO GRANDE 7,20-06-83,CERRADO,N/A,4019,0.0985,0.056,0,428.1,428.1
SITIO GRANDE 7,31-08-83,CERRADO,N/A,4019,0.0965,0.056,0,436.3,436.3
SITIO GRANDE 7,12-09-83,CERRADO,N/A,4019,0.5015,0.056,0,425.1,425.1
SITIO GRANDE 7,03-12-84,CERRADO,N/A,4019,0.1076,0.056,0,437.4,437.4
SITIO GRANDE 7,28-04-84,CERRADO,N/A,4019,0.0981,0.056,0,427.2,427.2
SITIO GRANDE 7,08-05-84,CERRADO,N/A,4019,0.099,0.056,0,397.8,397.8
SITIO GRANDE 7,11-04-84,CERRADO,N/A,4019,0.124,0.056,0,380.3,380.3
SITIO GRANDE 7,16-01-85,CERRADO,N/A,4019,0.0999,0.056,0,372.2,372.2
SITIO GRANDE 7,03-07-85,CERRADO,N/A,4019,0.0961,0.056,0,366.4,366.4
SITIO GRANDE 7,05-09-85,CERRADO,N/A,4019,0.1086,0.056,0,360.5,360.5
SITIO GRANDE 7,16-07-85,CERRADO,N/A,4019,0.1022,0.056,0,354.4,353.64
SITIO GRANDE 7,26-07-85,CERRADO,N/A,4019,0.1002,0.056,0,354.72,354.86
SITIO GRANDE 7,24-08-85,CERRADO,N/A,4019,0.0991,0.056,0,359.32,421.76
SITIO GRANDE 7,19-09-85,CERRADO,N/A,4019,0.0999,0.056,0,362.18,362.18
SITIO GRANDE 7,11-05-85,CERRADO,N/A,4019,0.0936,0.056,0,371.28,370.62
SITIO GRANDE 7,25-01-86,CERRADO,N/A,4019,0.0993,0.056,0,386.58,386.71
SITIO GRANDE 7,28-03-86,CERRADO,N/A,4019,0.0989,0.056,0,385.48,385.21
SITIO GRANDE 7,21-05-86,CERRADO,N/A,4019,0.0989,0.056,0,396.48,398.19
SITIO GRANDE 7,07-12-86,CERRADO,N/A,4019,0.1025,0.056,0,399.28,399.81
SITIO GRANDE 7,09-03-86,CERRADO,N/A,4019,0.0974,0.056,0,404.98,404.72
SITIO GRANDE 7,13-11-86,CERRADO,N/A,4019,0.1011,0.056,0,415.58,416.11
SITIO GRANDE 7,17-01-87,CERRADO,N/A,4019,0.063,0.056,0,420.44,421.86
SITIO GRANDE 7,30-03-87,CERRADO,N/A,4019,0.0669,0.056,0,420.64,420.79
SITIO GRANDE 7,26-05-87,CERRADO,N/A,4019,0.0945,0.056,0,426.04,427.46
SITIO GRANDE 7,07-12-87,CERRADO,N/A,4019,0.0658,0.056,0,421.41,421.98
SITIO GRANDE 7,09-11-87,CERRADO,N/A,4019,0.0593,0.056,0,422.91,422.59
SITIO GRANDE 7,11-08-87,CERRADO,N/A,4019,0.0576,0.056,0,428.01,428.65
SITIO GRANDE 7,01-05-88,CERRADO,N/A,4019,0.0472,0.056,0,428.76,429.22
SITIO GRANDE 7,24-05-88,CERRADO,N/A,4019,0.0505,0.056,0,430.56,430.23
SITIO GRANDE 7,07-10-88,CERRADO,N/A,4019,0.0401,0.056,0,433.3,433.3
SITIO GRANDE 7,09-05-88,CERRADO,N/A,4019,0.0443,0.056,0,432.68,438.74
SITIO GRANDE 7,25-11-88,CERRADO,N/A,4019,0.06,0.056,0,437.84,443.97
SITIO GRANDE 7,02-11-89,CERRADO,N/A,4019,0.065,0.056,114.73,451.96,460.16
SITIO GRANDE 7,18-05-89,CERRADO,N/A,4019,0.0616,0.056,110.22,437.16,443.21
SITIO GRANDE 7,13-08-89,CERRADO,N/A,4019,0.1028,0.056,113.88,431.56,439.76
SITIO GRANDE 7,12-05-89,CERRADO,N/A,4019,0.0936,0.056,14.47,426.76,435.08
SITIO GRANDE 7,18-02-90,CERRADO,N/A,4019,0.0891,0.056,22.54,429.66,438.45
SITIO GRANDE 7,05-07-90,CERRADO,N/A,4019,0.058,0.056,37.74,434.16,442.06
SITIO GRANDE 7,16-08-90,CERRADO,N/A,4019,0.052,0.056,78.07,437.06,445.41
SITIO GRANDE 7,13-12-90,CERRADO,N/A,4019,0.0561,0.056,30.58,436.66,444.12
SITIO GRANDE 7,01-11-91,CERRADO,N/A,4019,0.0637,0.056,32.23,437.46,444.85
SITIO GRANDE 7,04-11-91,CERRADO,N/A,4019,0.101,0.056,0,434.26,441.63
SITIO GRANDE 7,07-08-91,CERRADO,N/A,4019,0.0974,0.056,0,428.36,436.59
SITIO GRANDE 7,11-09-91,CERRADO,N/A,4019,0.1019,0.056,0,428.46,435.98
SITIO GRANDE 7,16-12-91,CERRADO,N/A,4019,0.1,0.056,0,420.76,427.44
SITIO GRANDE 7,01-10-92,CERRADO,N/A,4019,0.069,0.056,0,430.86,438.6
SITIO GRANDE 7,14-06-92,CERRADO,N/A,4019,0.0639,0.056,0,430.56,438.3
SITIO GRANDE 7,22-07-92,CERRADO,N/A,4019,0.0648,0.056,0,432.56,440.34
SITIO GRANDE 7,15-12-92,CERRADO,N/A,4019,0.0842,0.056,0,433.96,440.34
SITIO GRANDE 7,24-07-93,CERRADO,N/A,4019,0.076,0.056,0,432.12,438.39
SITIO GRANDE 7,15-09-93,CERRADO,N/A,4019,0.0653,0.056,0,416.34,423.78
SITIO GRANDE 7,18-10-93,CERRADO,N/A,4019,0.0935,0.056,8.96,406.64,415.14
SITIO GRANDE 7,18-01-94,CERRADO,N/A,4019,0.0732,0.056,74.5,391.28,391.28
SITIO GRANDE 7,27-01-94,CERRADO,N/A,4019,0.1018,0.056,62.7,394.8,394.8
SITIO GRANDE 7,03-09-94,CERRADO,N/A,4019,0.1008,0.056,4.8,379.22,387.48
SITIO GRANDE 7,05-12-94,CERRADO,N/A,4019,0.0457,0.056,0,382.01,389.37
SITIO GRANDE 7,09-08-94,CERRADO,N/A,4019,0.0985,0.056,0,409.79,416.11
SITIO GRANDE 7,11-10-94,CERRADO,N/A,4019,0.0915,0.056,26.5,412.94,412.94
SITIO GRANDE 7,22-04-95,CERRADO,N/A,2058,0.0901,0.056,70.1,154.12,154.12
SITIO GRANDE 7,26-04-95,CERRADO,N/A,2058,0.063,0.056,47.1,63.72,63.15
SITIO GRANDE 7,05-04-95,CERRADO,N/A,2019,0.0608,0.056,54.4,72.72,72.85
SITIO GRANDE 7,29-07-95,CERRADO,N/A,2019,0.061,0.056,86.4,107.36,108.03
SITIO GRANDE 7,09-10-95,CERRADO,N/A,2019,0.0612,0.056,81,170.62,170.59
SITIO GRANDE 7,29-09-95,CERRADO,N/A,2019,0.0738,0.056,103.4,169.63,169.63
SITIO GRANDE 7,29-11-95,CERRADO,N/A,2019,0.0604,0.056,75,162.7,162.7
SITIO GRANDE 7,12-01-95,CERRADO,N/A,2019,0.0971,0.056,25,108.99,108.99
SITIO GRANDE 7,24-07-96,CERRADO,N/A,2019,0.0969,0.056,23.6,155.18,155.18
SITIO GRANDE 7,23-01-97,CERRADO,N/A,2019,0.0989,0.056,35,187.71,187.71
SITIO GRANDE 7,22-05-97,CERRADO,N/A,2019,0.0865,0.056,28.2,203.79,203.79
SITIO GRANDE 8,07-05-73,CERRADO,N/A,4242.5,0.0668,0.056,36,210.16,217.83
SITIO GRANDE 8,23-08-73,CERRADO,N/A,4242.5,0.0877,0.056,30,376.88,380.36
SITIO GRANDE 8,24-11-73,CERRADO,N/A,4242.5,0.0221,0.056,30,378.58,382.65
SITIO GRANDE 8,12-12-73,CERRADO,N/A,4242.5,0.0963,0.056,29,368.28,371.98
SITIO GRANDE 8,31-12-73,CERRADO,N/A,4242.5,0.0875,0.056,27,372.58,376.28
SITIO GRANDE 8,30-01-74,CERRADO,N/A,4242.5,0.0528,0.056,25,412.48,416.64
SITIO GRANDE 8,27-12-74,CERRADO,N/A,4242.5,0.0628,0.056,30,438.48,450.36
SITIO GRANDE 8,03-09-75,CERRADO,N/A,4242.5,0.0522,0.056,0,437.28,449.89
SITIO GRANDE 8,04-05-75,CERRADO,N/A,4242.5,0.0289,0.056,0,435.88,446.79
SITIO GRANDE 8,30-06-75,CERRADO,N/A,4242.5,0.067,0.056,0,432.58,444.46
SITIO GRANDE 8,31-08-75,CERRADO,N/A,4242.5,0.0555,0.056,0,430.08,445.36
SITIO GRANDE 8,15-12-75,CERRADO,N/A,4242.5,0.0562,0.056,0,429.48,444.52
SITIO GRANDE 8,05-02-76,CERRADO,N/A,4242.5,0,0.056,0,431.16,427.6
SITIO GRANDE 8,14-03-78,CERRADO,N/A,4242.5,0,0.056,0,403.06,399.5
SITIO GRANDE 8,27-07-78,CERRADO,N/A,4242.5,0,0.056,0,397.26,393.39
SITIO GRANDE 8,29-10-78,CERRADO,N/A,4242.5,0.1,0.056,0,394.86,390.52
SITIO GRANDE 8,02-03-79,CERRADO,N/A,4242.5,0.1,0.056,0,388.28,390.2
SITIO GRANDE 8,05-09-79,CERRADO,N/A,4242.5,0.076,0.056,0,388.48,390.78
SITIO GRANDE 8,21-11-79,CERRADO,N/A,4242.5,0.061,0.056,0,388.08,390.33
SITIO GRANDE 8,28-05-80,CERRADO,N/A,4242.5,0.0697,0.056,0,384.78,386.99
SITIO GRANDE 8,27-01-81,CERRADO,N/A,4242.5,0.0988,0.056,0,360.48,375.69
SITIO GRANDE 8,23-05-81,CERRADO,N/A,4242.5,0.103,0.056,0,375.08,377.29
SITIO GRANDE 8,15-08-81,CERRADO,N/A,4242.5,0.0613,0.056,0,361.38,377.48
SITIO GRANDE 8,16-09-81,CERRADO,N/A,4242.5,0.099,0.056,0,377.58,379.62
SITIO GRANDE 51D,02-02-82,CERRADO,N/A,4207.5,0.0907,0.056,0,538.1,534.25
SITIO GRANDE 51D,04-06-84,CERRADO,N/A,4207.5,0.104,0.056,0,507.43,507.45
SITIO GRANDE 51D,05-06-84,CERRADO,N/A,4207.5,0.0926,0.056,0,470.13,470.15
SITIO GRANDE 51D,08-04-84,CERRADO,N/A,4207.5,0.0908,0.056,0,418.13,418.15
SITIO GRANDE 51D,11-08-84,CERRADO,N/A,4207.5,0.0976,0.056,0,390.23,390.25
SITIO GRANDE 51D,16-01-85,CERRADO,N/A,4207.5,0.0977,0.056,0,375.43,375.45
SITIO GRANDE 51D,03-10-85,CERRADO,N/A,4207.5,0,0.056,0,370.04,371.17
SITIO GRANDE 51D,05-12-85,CERRADO,N/A,4207.5,0,0.056,60.42,361.67,361.65
SITIO GRANDE 51D,07-12-85,CERRADO,N/A,4207.5,0,0.056,103.17,354.43,354.45
SITIO GRANDE 51D,27-09-85,CERRADO,N/A,4207.5,0,0.056,106.24,487.03,487.05
SITIO GRANDE 51D,18-10-86,CERRADO,N/A,4207.5,0,0.056,100.56,517.13,517.15
SITIO GRANDE 51D,02-07-87,CERRADO,N/A,4207.5,0,0.056,11.99,522.72,518.95
SITIO GRANDE 51D,06-10-87,CERRADO,N/A,4207.5,0,0.056,123.93,519.13,519.15
SITIO GRANDE 51D,10-08-87,CERRADO,N/A,4207.5,0,0.056,116.42,538.23,538.25
SITIO GRANDE 51D,21-02-88,CERRADO,N/A,4207.5,0,0.056,107.77,533.93,533.95
SITIO GRANDE 51D,06-04-88,CERRADO,N/A,4207.5,0,0.056,96.44,508.33,508.34
SITIO GRANDE 51D,22-04-89,CERRADO,N/A,4207.5,0,0.056,11.99,489.83,489.85
SITIO GRANDE 51D,21-03-90,CERRADO,N/A,4207.5,0,0.056,30.9,524.33,524.35
SITIO GRANDE 51D,13-02-91,CERRADO,N/A,4207.5,0,0.056,13.32,434.83,434.86
SITIO GRANDE 51D,04-01-92,CERRADO,N/A,4207.5,0,0.056,0,526.73,526.75
SITIO GRANDE 51D,17-07-92,CERRADO,N/A,4207.5,0,0.056,0,524,521.46
SITIO GRANDE 51D,01-07-93,CERRADO,N/A,4207.5,0,0.056,0,532.3,529.68
SITIO GRANDE 51D,03-10-93,CERRADO,N/A,4207.5,0,0.056,0,385.37,382.08
SITIO GRANDE 51D,27-01-94,CERRADO,N/A,4207.5,0,0.056,0,400.58,397.77
SITIO GRANDE 51D,28-01-95,CERRADO,N/A,4207.5,0,0.056,0,485.25,485.27
SITIO GRANDE 51D,06-07-95,CERRADO,N/A,4207.5,0,0.056,0,525.09,525.11
SITIO GRANDE 51D,07-07-95,CERRADO,N/A,4207.5,0,0.056,0,523.6,523.62
SITIO GRANDE 51D,08-10-95,CERRADO,N/A,4207.5,0,0.056,0,518.75,518.77
SITIO GRANDE 51D,09-10-96,CERRADO,N/A,4207.5,0,0.056,0,425.96,425.98
SITIO GRANDE 51D,19-03-96,CERRADO,N/A,4207.5,0,0.056,0,545.11,545.13
SITIO GRANDE 51D,15-05-96,CERRADO,N/A,4207.5,0,0.056,0,548.05,548.07
SITIO GRANDE 51D,20-05-96,CERRADO,N/A,4207.5,0,0.056,0,525.27,525.3
SITIO GRANDE 51D,06-07-96,CERRADO,N/A,4207.5,0,0.056,0,516.56,516.58
SITIO GRANDE 51D,09-10-96,CERRADO,N/A,4207.5,0,0.056,0,425.96,425.98
SITIO GRANDE 51D,18-09-97,CERRADO,N/A,4207.5,0,0.056,0,363.89,363.91
SITIO GRANDE 51D,14-10-07,CERRADO,N/A,4207.5,0,0.056,0,421.94,421.96
SITIO GRANDE 53,28-02-82,CERRADO,N/A,4388.5,0,0.056,0,447.82,445.55
SITIO GRANDE 53,15-07-82,CERRADO,N/A,4388.5,0,0.056,0,401.68,398.75
SITIO GRANDE 53,13-09-83,CERRADO,N/A,4388.5,0,0.056,0,334.98,333.15
SITIO GRANDE 53,04-06-84,CERRADO,N/A,4388.5,0,0.056,0,370.25,370.05
SITIO GRANDE 53,05-05-84,CERRADO,N/A,4388.5,0,0.056,0,364.95,364.76
SITIO GRANDE 53,11-05-84,CERRADO,N/A,4388.5,0,0.056,0,345.35,345.17
SITIO GRANDE 53,15-01-85,CERRADO,N/A,4388.5,0,0.056,0,340.35,340.17
SITIO GRANDE 53,15-03-85,CERRADO,N/A,4388.5,0,0.056,0.32,340.05,339.86
SITIO GRANDE 53,05-10-85,CERRADO,N/A,4388.5,0,0.056,0,334.65,334.47
SITIO GRANDE 53,13-07-85,CERRADO,N/A,4388.5,0,0.056,0,333.15,332.96
SITIO GRANDE 53,10-01-85,CERRADO,N/A,4388.5,0,0.056,0,395.25,395.05
SITIO GRANDE 53,26-10-85,CERRADO,N/A,4388.5,0,0.056,0,387.85,387.64
SITIO GRANDE 53,06-12-86,CERRADO,N/A,4388.5,0,0.056,0,389.25,389.06
SITIO GRANDE 53,21-10-86,CERRADO,N/A,4388.5,0,0.056,0,389.25,389.08
SITIO GRANDE 53,02-10-87,CERRADO,N/A,4388.5,0,0.056,4.7,392.15,391.94
SITIO GRANDE 53,06-11-87,CERRADO,N/A,4388.5,0,0.056,1.32,405.59,403.87
SITIO GRANDE 53,08-10-87,CERRADO,N/A,4388.5,0,0.056,0,382.46,406.54
SITIO GRANDE 53,23-02-88,CERRADO,N/A,4388.5,0,0.056,0,410.79,409.21
SITIO GRANDE 53,06-07-88,CERRADO,N/A,4388.5,0,0.056,0.96,403.79,402.43
SITIO GRANDE 53,23-06-89,CERRADO,N/A,4388.5,0,0.056,0,431.69,430.19
