pozo,fecha,tipo de registro,estrangulador (pg),nivel medio de los disparos (mbmr),gradiente pozo (kg/cm2/m),gradiente yacimiento (kg/cm2/m),presion superficie (kg/cm2),de fondo cerrado gradiente de yacimiento (kg/cm2),de fondo cerrado gradiente de pozo (kg/cm2)
SITIO GRANDE 71,01-03-98,CERRADO,N/A,3887.5,0,0.056,0,318.96,330.93
SITIO GRANDE 71,14-05-98,CERRADO,N/A,3887.5,0,0.056,0,328.04,323.97
SITIO GRANDE 71,24-08-98,CERRADO,N/A,3887.5,0,0.056,0,324.14,335.21
SITIO GRANDE 71,18-11-98,CERRADO,N/A,3887.5,0,0.056,0,320.76,328.84
SITIO GRANDE 71,29-12-98,CERRADO,N/A,3887.5,0,0.056,0,309.1,328.13
SITIO GRANDE 71,23-07-99,CERRADO,N/A,3887.5,0,0.056,0,299.94,328.88
SITIO GRANDE 71,16-11-99,CERRADO,N/A,3887.5,0,0.056,0,311.64,332.14
SITIO GRANDE 71,20-03-00,CERRADO,N/A,3887.5,0,0.056,0,299.94,334.53
SITIO GRANDE 71,11-10-00,CERRADO,N/A,3887.5,0,0.056,0,299.34,336
SITIO GRANDE 71,03-06-01,CERRADO,N/A,3887.5,0,0.056,0,296.84,331.68
SITIO GRANDE 71,20-02-06,CERRADO,N/A,3860,0,0.056,0,294.14,354.51
SITIO GRANDE 73,23-12-74,CERRADO,N/A,4055,0,0.056,0,294.74,332.64
SITIO GRANDE 73,04-09-75,CERRADO,N/A,4055,0,0.056,0,292.74,321.74
SITIO GRANDE 73,12-06-75,CERRADO,N/A,4055,0,0.056,0,291.24,317.6
SITIO GRANDE 73,15-04-76,CERRADO,N/A,4055,0,0.056,0,291.14,319.09
SITIO GRANDE 73,08-09-76,CERRADO,N/A,4055,0,0.056,0,295.44,317.6
SITIO GRANDE 73,30-01-77,CERRADO,N/A,4055,0,0.056,0,299.54,316.59
SITIO GRANDE 73,08-03-77,CERRADO,N/A,4145,0,0.056,0,298.44,322.45
SITIO GRANDE 73,13-04-78,CERRADO,N/A,4145,0,0.056,0,301.84,329.84
SITIO GRANDE 73,15-04-78,CERRADO,N/A,4145,0,0.056,0,299.54,325.98
SITIO GRANDE 73,13-01-82,CERRADO,N/A,4145,0,0.056,0,305.24,315.7
SITIO GRANDE 73,03-05-83,CERRADO,N/A,4145,0,0.056,0,320.94,304.7
SITIO GRANDE 73,11-06-84,CERRADO,N/A,4145,0,0.056,0,317.24,297.04
SITIO GRANDE 73,13-03-84,CERRADO,N/A,4145,0,0.056,0,322.44,309.18
SITIO GRANDE 73,11-06-84,CERRADO,N/A,4145,0,0.056,0,322.04,297.04
SITIO GRANDE 73,18-01-85,CERRADO,N/A,4145,0,0.056,0,322.84,296.24
SITIO GRANDE 73,03-12-85,CERRADO,N/A,4145,0,0.056,0,318.54,293.81
SITIO GRANDE 73,13-05-85,CERRADO,N/A,4145,0,0.056,0,320.94,291.43
SITIO GRANDE 73,10-05-85,CERRADO,N/A,4145,0,0.056,0,324.04,290.34
SITIO GRANDE 73,31-10-85,CERRADO,N/A,4145,0,0.056,0,324.64,289.78
SITIO GRANDE 73,03-03-86,CERRADO,N/A,4145,0,0.056,0,325.74,288.28
SITIO GRANDE 73,18-06-86,CERRADO,N/A,4145,0,0.056,0,323.86,292.37
SITIO GRANDE 73,26-10-86,CERRADO,N/A,4145,0,0.056,0,328.56,291.94
SITIO GRANDE 73,16-02-87,CERRADO,N/A,4145,0,0.056,0,328.8,296.58
SITIO GRANDE 73,26-06-87,CERRADO,N/A,4145,0,0.056,0,323.58,295.3
SITIO GRANDE 73,15-10-87,CERRADO,N/A,4145,0,0.056,0,326.91,298.33
SITIO GRANDE 73,25-02-88,CERRADO,N/A,4145,0,0.056,0,326.35,295.53
SITIO GRANDE 73,06-08-88,CERRADO,N/A,4145,0,0.056,3.93,329.14,302.54
SITIO GRANDE 73,26-07-89,CERRADO,N/A,4145,0,0.056,0,326.5,317.93
SITIO GRANDE 73,24-03-90,CERRADO,N/A,4145,0,0.056,0,328.65,314.07
SITIO GRANDE 73,10-12-90,CERRADO,N/A,4145,0,0.056,0,329.97,319.65
SITIO GRANDE 73,14-02-91,CERRADO,N/A,4145,0,0.056,0,327.1,319.52
SITIO GRANDE 73,15-11-91,CERRADO,N/A,4145,0,0.056,0,331.01,320.55
SITIO GRANDE 73,16-01-92,CERRADO,N/A,4145,0,0.056,0,334.84,316.07
SITIO GRANDE 73,04-04-92,CERRADO,N/A,4145,0,0.056,0,342.19,318.25
SITIO GRANDE 73,19-07-92,CERRADO,N/A,4145,0,0.056,0,324.8,321.43
SITIO GRANDE 73,10-09-92,CERRADO,N/A,4145,0,0.056,0,326.91,322.18
SITIO GRANDE 73,16-02-93,CERRADO,N/A,4145,0,0.056,0,333.94,323.14
SITIO GRANDE 73,07-05-93,CERRADO,N/A,4145,0,0.056,0,333.69,320.77
SITIO GRANDE 73,14-09-93,CERRADO,N/A,4145,0,0.056,0,335.71,325.93
SITIO GRANDE 73,20-10-93,CERRADO,N/A,4145,0,0.056,0,334.19,325.78
SITIO GRANDE 73,31-01-94,CERRADO,N/A,4145,0,0.056,0,332.03,320.54
SITIO GRANDE 73,13-05-94,CERRADO,N/A,4145,0,0.056,0,331.87,324.26
SITIO GRANDE 73,21-07-94,CERRADO,N/A,4145,0,0.056,0,335.38,322
SITIO GRANDE 73,14-09-94,CERRADO,N/A,4145,0,0.056,0,330.15,326.13
SITIO GRANDE 73,14-12-94,CERRADO,N/A,4145,0,0.056,0,331.35,323.14
SITIO GRANDE 73,01-09-95,CERRADO,N/A,4145,0,0.056,0,334.76,325.49
SITIO GRANDE 73,05-04-95,CERRADO,N/A,4145,0,0.056,0,334.76,327.46
SITIO GRANDE 73,07-11-95,CERRADO,N/A,4145,0,0.056,0,331.64,324.75
SITIO GRANDE 73,18-03-96,CERRADO,N/A,4145,0,0.056,0,330.8,328.16
SITIO GRANDE 73,22-05-96,CERRADO,N/A,4145,0,0.056,0,323.87,331.64
SITIO GRANDE 73,29-06-96,CERRADO,N/A,4145,0,0.056,0,334.2,339.12
SITIO GRANDE 73,09-10-96,CERRADO,N/A,4145,0,0.056,0,337.08,326.59
SITIO GRANDE 73,18-11-96,CERRADO,N/A,4145,0,0.056,0,340.8,328.96
SITIO GRANDE 73,13-12-96,CERRADO,N/A,4145,0,0.056,0,346.81,331.08
SITIO GRANDE 73,06-04-97,CERRADO,N/A,4145,0,0.056,0,349.68,331.14
SITIO GRANDE 73,15-08-97,CERRADO,N/A,4145,0,0.056,0,372.33,333.92
SITIO GRANDE 73,16-09-97,CERRADO,N/A,4145,0,0.056,0,355.92,331.33
SITIO GRANDE 73,18-12-97,CERRADO,N/A,4145,0,0.056,0.44,389.31,328.86
SITIO GRANDE 73,01-12-98,CERRADO,N/A,4145,0,0.056,1.03,390.72,328.75
SITIO GRANDE 73,26-03-98,CERRADO,N/A,4145,0,0.056,184,413.44,331.17
SITIO GRANDE 73,19-05-98,CERRADO,N/A,4145,0,0.056,161.6,381.34,326.99
SITIO GRANDE 73,09-03-98,CERRADO,N/A,4145,0,0.056,139.9,347.04,328.4
SITIO GRANDE 73,18-12-98,CERRADO,N/A,4145,0,0.056,119.9,326.44,331.53
SITIO GRANDE 73,03-06-99,CERRADO,N/A,4145,0,0.056,125.3,320.44,331.92
SITIO GRANDE 73,07-09-99,CERRADO,N/A,4145,0,0.056,109,312.94,328.91
SITIO GRANDE 73,11-12-99,CERRADO,N/A,4145,0,0.056,67.1,319.79,330.1
SITIO GRANDE 73,03-03-00,CERRADO,N/A,4145,0,0.056,117.7,319.14,323.19
SITIO GRANDE 73,03-06-01,CERRADO,N/A,4145,0,0.056,84.3,319.24,333.49
SITIO GRANDE 73,11-10-01,CERRADO,N/A,4145,0,0.056,124.6,315.06,336.35
SITIO GRANDE 73,03-05-02,CERRADO,N/A,4145,0,0.056,126.2,298.96,340.06
SITIO GRANDE 73,21-07-02,CERRADO,N/A,4145,0,0.056,0,298.35,346.2
SITIO GRANDE 73,22-03-03,CERRADO,N/A,4145,0,0.056,146,280.3,346.8
SITIO GRANDE 73,30-04-04,CERRADO,N/A,4145,0,0.056,0,321.16,369.34
SITIO GRANDE 73,18-08-04,CERRADO,N/A,4145,0,0.056,14.56,169.45,353.2
SITIO GRANDE 73,25-01-11,CERRADO,N/A,4145,0,0.056,7.99,283.56,0
SITIO GRANDE 73,03-09-12,CERRADO,N/A,4145,0,0.056,44.86,194.43,0
SITIO GRANDE 80,04-12-74,CERRADO,N/A,3826.5,0,0.056,39.46,165.43,414.17
SITIO GRANDE 80,08-02-74,CERRADO,N/A,3826.5,0,0.056,0.25,329.34,380.98
SITIO GRANDE 80,16-12-74,CERRADO,N/A,3826.5,0,0.056,149.36,314.69,348.87
SITIO GRANDE 80,04-10-75,CERRADO,N/A,3826.5,0,0.056,30.55,334.28,325.71
SITIO GRANDE 80,12-02-75,CERRADO,N/A,3826.5,0,0.056,102.85,349.46,321.17
SITIO GRANDE 80,16-04-76,CERRADO,N/A,3826.5,0,0.056,99.98,298.65,312.9
SITIO GRANDE 80,15-07-76,CERRADO,N/A,3826.5,0,0.056,0,434.35,320.86
SITIO GRANDE 80,14-08-76,CERRADO,N/A,3826.5,0,0.056,0,347.85,318.78
SITIO GRANDE 80,12-09-76,CERRADO,N/A,3826.5,0,0.056,0,331.65,320.7
SITIO GRANDE 80,03-02-78,CERRADO,N/A,3826.5,0,0.056,0,323.05,314.29
SITIO GRANDE 80,10-02-80,CERRADO,N/A,3826.5,0,0.056,0,320.75,298.19
SITIO GRANDE 80,19-05-84,CERRADO,N/A,3826.5,0,0.056,0,312.05,298.73
SITIO GRANDE 80,04-05-85,CERRADO,N/A,3826.5,0,0.056,0,320.57,280.38
SITIO GRANDE 80,21-02-98,CERRADO,N/A,3894,0,0.056,0,285.29,330.19
SITIO GRANDE 80,03-10-98,CERRADO,N/A,3894,0,0.056,0,315.09,0
SITIO GRANDE 80,04-09-98,CERRADO,N/A,3798.5,0,0.056,0,309.99,0
SITIO GRANDE 80,22-05-98,CERRADO,N/A,3776.5,0,0.056,0,301.05,0
SITIO GRANDE 80,07-07-98,CERRADO,N/A,3776.5,0,0.056,0,304.45,0
SITIO GRANDE 80,13-11-04,CERRADO,N/A,3776.5,0,0.056,0,303.56,343.47
SITIO GRANDE 80,20-02-06,CERRADO,"1""",3776.5,0,0.056,164,301.06,352.21
SITIO GRANDE 80,21-03-10,CERRADO,N/A,3756.5,0,0.056,177,302.46,349.95
SITIO GRANDE 80,23-07-13,CERRADO,N/A,3777,0,0.056,0,311.06,363.32
SITIO GRANDE 80,21-11-13,CERRADO,N/A,3777,0,0.056,0,314.06,0
SITIO GRANDE 81,25-11-73,CERRADO,N/A,4001,0,0.056,0,308.26,434.84
SITIO GRANDE 81,21-12-74,CERRADO,N/A,4001,0,0.056,0,311.66,355.87
SITIO GRANDE 81,04-11-75,CERRADO,N/A,4001,0,0.056,26.05,337.26,339.06
SITIO GRANDE 81,08-07-75,CERRADO,N/A,4001,0,0.056,122.18,336.96,330.46
SITIO GRANDE 81,07-02-75,CERRADO,N/A,4001,0,0.056,121.72,336.44,327.54
SITIO GRANDE 81,04-06-76,CERRADO,N/A,4001,0,0.056,121.72,336.02,314.52
SITIO GRANDE 81,08-04-76,CERRADO,N/A,4001,0,0.056,121.72,336.07,321.28
SITIO GRANDE 81,14-02-77,CERRADO,N/A,4001,0,0.056,121.72,336.1,0
SITIO GRANDE 81,07-02-77,CERRADO,N/A,4001,0,0.056,121.72,336.14,315.42
SITIO GRANDE 81,02-11-78,CERRADO,N/A,4001,0,0.056,121.72,336.16,312.42
SITIO GRANDE 81,27-11-81,CERRADO,N/A,4001,0,0.056,157.76,351.72,305.37
SITIO GRANDE 81,18-02-82,CERRADO,N/A,4001,0,0.056,0,228.62,306.86
SITIO GRANDE 81,22-03-82,CERRADO,N/A,3867,0,0.056,89.3,344.75,286.2
SITIO GRANDE 81,22-03-82,CERRADO,N/A,3867,0,0.056,111.6,319.5,295.81
SITIO GRANDE 81,06-10-82,CERRADO,N/A,3867,0,0.056,115.9,319.72,296.37
SITIO GRANDE 81,22-09-82,CERRADO,N/A,3867,0,0.056,115.6,321.32,303
SITIO GRANDE 81,19-10-82,CERRADO,N/A,3867,0,0.056,114.4,320.62,307.24
SITIO GRANDE 81,21-11-82,CERRADO,N/A,3867,0,0.056,103.2,317.82,302.8
SITIO GRANDE 81,30-01-83,CERRADO,N/A,3908,0,0.056,96.7,310.72,315.21
SITIO GRANDE 81,20-10-04,CERRADO,N/A,3860,0,0.056,82.3,308.52,345.07
SITIO GRANDE 81,02-03-05,CERRADO,N/A,3860,0,0.056,79.7,312.02,337.83
SITIO GRANDE 81,02-03-05,CERRADO,N/A,3860,0,0.056,78,312.22,338.03
SITIO GRANDE 81,02-03-05,CERRADO,N/A,3860,0,0.056,22,311.62,337.6
SITIO GRANDE 81,02-04-05,CERRADO,N/A,3860,0,0.056,30.6,310.52,337.65
SITIO GRANDE 81,02-05-05,CERRADO,N/A,3860,0,0.056,0,304.17,337.69
SITIO GRANDE 81,02-06-05,CERRADO,N/A,3860,0,0.056,110,304.17,337.73
SITIO GRANDE 81,02-07-05,CERRADO,N/A,3860,0,0.056,26.8,306.28,337.74
SITIO GRANDE 81,06-03-10,CERRADO,N/A,3882.5,0,0.056,20.6,304.18,358.45
SITIO GRANDE 82,01-08-76,CERRADO,N/A,3955,0,0.056,0,308.98,0
SITIO GRANDE 82,19-01-76,CERRADO,N/A,3955,0,0.056,8.4,302.48,344.17
SITIO GRANDE 82,25-03-76,CERRADO,N/A,3955,0,0.056,0,311.98,320.2
SITIO GRANDE 82,08-03-76,CERRADO,N/A,3955,0,0.056,11.4,298.56,320.2
SITIO GRANDE 82,25-02-77,CERRADO,N/A,3955,0,0.056,8,309.37,321.8
SITIO GRANDE 82,26-11-77,CERRADO,N/A,3955,0,0.056,91.4,308.7,321.34
SITIO GRANDE 82,15-02-78,CERRADO,N/A,3955,0,0.056,83.3,308.1,318.54
SITIO GRANDE 82,31-08-78,CERRADO,N/A,3955,0,0.056,76.8,301.26,312.28
SITIO GRANDE 82,09-06-78,CERRADO,N/A,3955,0,0.056,61,296.16,307.92
SITIO GRANDE 82,13-09-78,CERRADO,N/A,3955,0,0.056,58.5,295.76,312.62
SITIO GRANDE 82,29-10-78,CERRADO,N/A,3955,0,0.056,51.6,291.86,315.7
SITIO GRANDE 82,22-12-78,CERRADO,N/A,3955,0,0.056,44.5,289.56,317.62
SITIO GRANDE 82,02-08-79,CERRADO,N/A,3955,0,0.056,39.7,289.36,311.12
SITIO GRANDE 82,10-07-79,CERRADO,N/A,3835,0,0.056,39.7,287.56,302.51
SITIO GRANDE 82,18-10-79,CERRADO,N/A,3835,0,0.056,39.5,288.16,306.15
SITIO GRANDE 82,15-08-81,CERRADO,N/A,3835,0,0.056,38.5,287.96,321.23
SITIO GRANDE 82,28-10-81,CERRADO,N/A,3835,0,0.056,38,294.86,312.92
SITIO GRANDE 82,18-10-81,CERRADO,N/A,3835,0,0.056,36.6,289.06,311.99
SITIO GRANDE 82,03-03-82,CERRADO,N/A,3835,0,0.056,22,285.26,311.22
SITIO GRANDE 82,24-08-83,CERRADO,N/A,3835,0,0.056,17.4,284.76,321.41
SITIO GRANDE 82,23-09-83,CERRADO,N/A,3835,0,0.056,14.3,285.46,307.96
SITIO GRANDE 82,12-12-83,CERRADO,N/A,3871,0,0.056,12.6,288.86,319.4
SITIO GRANDE 82,17-03-84,CERRADO,N/A,3871,0,0.056,4.1,288.96,319.28
SITIO GRANDE 82,30-04-84,CERRADO,N/A,3871,0,0.056,3.4,288.86,318
SITIO GRANDE 82,08-05-84,CERRADO,N/A,3871,0,0.056,2.8,288.36,311.13
SITIO GRANDE 82,11-07-84,CERRADO,N/A,3871,0,0.056,3.2,289.56,305.33
SITIO GRANDE 82,19-01-85,CERRADO,N/A,3871,0,0.056,3.5,290.66,306.24
SITIO GRANDE 82,03-12-85,CERRADO,N/A,3871,0,0.056,2.6,291.36,300.79
SITIO GRANDE 82,13-05-85,CERRADO,N/A,3871,0,0.056,3.7,291.86,293.32
SITIO GRANDE 82,14-07-85,CERRADO,N/A,3871,0,0.056,3.9,292.46,293.24
SITIO GRANDE 82,27-07-85,CERRADO,N/A,3871,0,0.056,5,298.16,289.68
SITIO GRANDE 82,24-08-85,CERRADO,N/A,3871,0,0.056,21.9,286.56,288.87
SITIO GRANDE 82,19-09-85,CERRADO,N/A,3871,0,0.056,5.1,294.76,290.4
SITIO GRANDE 82,13-11-85,CERRADO,N/A,3871,0,0.056,5,298.76,298.74
SITIO GRANDE 82,25-01-86,CERRADO,N/A,3871,0,0.056,6.2,297.66,288.97
SITIO GRANDE 82,31-03-86,CERRADO,N/A,3871,0,0.056,18.3,309.56,291.09
SITIO GRANDE 82,23-04-86,CERRADO,N/A,3871,0,0.056,18.4,304.86,291.86
SITIO GRANDE 82,07-12-86,CERRADO,N/A,3871,0,0.056,14.8,297.06,294.67
SITIO GRANDE 82,09-04-86,CERRADO,N/A,3871,0,0.056,26.9,301.06,298.94
SITIO GRANDE 82,17-11-86,CERRADO,N/A,3871,0,0.056,34.9,310.16,298.62
SITIO GRANDE 82,20-01-87,CERRADO,N/A,3871,0,0.056,33,307.26,298.52
SITIO GRANDE 82,30-03-87,CERRADO,N/A,3871,0,0.056,31.4,308.46,295.46
SITIO GRANDE 82,27-05-87,CERRADO,N/A,3871,0,0.056,29.2,310.66,298.8
SITIO GRANDE 82,07-12-87,CERRADO,N/A,3871,0,0.056,30.1,313.26,300.74
SITIO GRANDE 82,14-09-87,CERRADO,N/A,3871,0,0.056,31.4,312.36,301.44
SITIO GRANDE 82,11-12-87,CERRADO,N/A,3871,0,0.056,24.9,311.06,301.1
SITIO GRANDE 82,01-05-88,CERRADO,N/A,3871,0,0.056,0,308.56,301.7
SITIO GRANDE 82,17-03-88,CERRADO,N/A,3871,0,0.056,0,313.16,287.37
SITIO GRANDE 82,25-05-88,CERRADO,N/A,3871,0,0.056,0,315.36,296.2
SITIO GRANDE 82,14-07-88,CERRADO,N/A,3871,0,0.056,2.3,320.56,304.4
SITIO GRANDE 82,09-11-88,CERRADO,N/A,3871,0,0.056,0,316.66,307.97
SITIO GRANDE 82,11-06-88,CERRADO,N/A,3871,0,0.056,2.1,315.36,307.48
SITIO GRANDE 82,14-02-89,CERRADO,N/A,3871,0,0.056,0,318.76,320.42
SITIO GRANDE 82,20-05-89,CERRADO,N/A,3871,0,0.056,0,320.29,315.55
SITIO GRANDE 82,08-12-89,CERRADO,N/A,3871,0,0.056,0,319.93,310.02
SITIO GRANDE 82,12-06-89,CERRADO,N/A,3871,0,0.056,0,320.03,310.15
SITIO GRANDE 82,14-02-90,CERRADO,N/A,3871,0,0.056,0,316.26,299.43
SITIO GRANDE 82,05-11-90,CERRADO,N/A,3871,0,0.056,0,315.68,317.74
SITIO GRANDE 82,16-08-90,CERRADO,N/A,3871,0,0.056,0,322.66,319.08
SITIO GRANDE 82,15-12-90,CERRADO,N/A,3871,0,0.056,0,315.61,321.14
SITIO GRANDE 82,14-01-91,CERRADO,N/A,3871,0,0.056,0,318.25,323.84
SITIO GRANDE 82,04-08-91,CERRADO,N/A,3871,0,0.056,0,321.96,323.41
SITIO GRANDE 82,07-09-91,CERRADO,N/A,3871,0,0.056,0,316.86,323.05
SITIO GRANDE 82,10-08-91,CERRADO,N/A,3871,0,0.056,0,320.86,316.15
SITIO GRANDE 82,11-06-91,CERRADO,N/A,3871,0,0.056,0,319.36,324.21
SITIO GRANDE 82,01-10-92,CERRADO,N/A,3871,0,0.056,0,323.16,327.13
SITIO GRANDE 82,31-03-92,CERRADO,N/A,3871,0,0.056,0,325.62,332.59
SITIO GRANDE 82,06-12-92,CERRADO,N/A,3871,0,0.056,0.88,324.86,328.08
SITIO GRANDE 82,20-07-92,CERRADO,N/A,3871,0,0.056,2.4,321.3,325.58
SITIO GRANDE 82,18-12-92,CERRADO,N/A,3871,0,0.056,1.96,320.95,329.12
SITIO GRANDE 82,18-07-93,CERRADO,N/A,3871,0,0.056,0,320.57,331.59
SITIO GRANDE 82,16-09-93,CERRADO,N/A,3871,0,0.056,0,321.11,330.25
SITIO GRANDE 82,20-10-93,CERRADO,N/A,3871,0,0.056,0,318.52,330.72
SITIO GRANDE 82,13-01-94,CERRADO,N/A,3871,0,0.056,0,322.39,326.53
SITIO GRANDE 82,03-09-94,CERRADO,N/A,3871,0,0.056,0,313.2,324.56
SITIO GRANDE 82,05-06-94,CERRADO,N/A,3871,0,0.056,0,303.6,332.55
SITIO GRANDE 82,07-12-94,CERRADO,N/A,3871,0,0.056,1.06,322.15,325.72
SITIO GRANDE 82,09-10-94,CERRADO,N/A,3871,0,0.056,144.6,388.71,329.22
SITIO GRANDE 82,14-11-94,CERRADO,N/A,3871,0,0.056,135.5,351.31,331.71
SITIO GRANDE 82,14-04-95,CERRADO,N/A,3871,0,0.056,119,328.41,327.36
SITIO GRANDE 82,13-05-95,CERRADO,N/A,3871,0,0.056,109.1,323.91,331.98
SITIO GRANDE 82,06-05-95,CERRADO,N/A,3871,0,0.056,96.4,323.01,328.03
SITIO GRANDE 82,12-04-95,CERRADO,N/A,3871,0,0.056,95.2,321.61,334.09
SITIO GRANDE 82,14-02-96,CERRADO,N/A,3871,0,0.056,94.7,317.41,336.29
SITIO GRANDE 82,05-01-96,CERRADO,N/A,3871,0,0.056,98.3,319.85,335.34
SITIO GRANDE 82,24-08-96,CERRADO,N/A,3871,0,0.056,92.5,319.25,330.18
SITIO GRANDE 82,11-07-96,CERRADO,N/A,3871,0,0.056,100.5,321.55,329.11
SITIO GRANDE 82,12-10-96,CERRADO,N/A,3871,0,0.056,108,316.65,330.25
SITIO GRANDE 82,02-06-97,CERRADO,N/A,3871,0,0.056,0,308.59,330.98
SITIO GRANDE 82,11-05-97,CERRADO,N/A,3871,0,0.056,108.4,308.59,331.87
SITIO GRANDE 82,17-12-97,CERRADO,N/A,3871,0,0.056,105.7,306.09,331.39
SITIO GRANDE 82,13-01-98,CERRADO,N/A,3871,0,0.056,29.3,287.55,321.42
SITIO GRANDE 82,25-04-98,CERRADO,N/A,3871,0,0.056,11.3,288.05,313.42
SITIO GRANDE 82,08-03-98,CERRADO,N/A,3871,0,0.056,8.9,286.65,331.09
SITIO GRANDE 83,15-07-74,CERRADO,N/A,4106,0,0.056,13.2,292.95,392.52
SITIO GRANDE 83,14-12-74,CERRADO,N/A,4106,0,0.056,15.4,288.75,353.57
SITIO GRANDE 83,04-10-75,CERRADO,N/A,4106,0,0.056,29,286.53,330.67
SITIO GRANDE 83,08-07-75,CERRADO,N/A,4106,0,0.056,27.4,285.19,322.76
SITIO GRANDE 83,09-02-75,CERRADO,N/A,4106,0,0.056,26.4,287.09,329.05
SITIO GRANDE 83,26-11-75,CERRADO,N/A,4106,0,0.056,19.6,287.89,325.11
SITIO GRANDE 83,04-07-76,CERRADO,N/A,4106,0,0.056,22.6,287.82,320.59
SITIO GRANDE 83,08-10-76,CERRADO,N/A,4106,0,0.056,0,339.82,319.65
SITIO GRANDE 83,14-12-76,CERRADO,N/A,4106,0,0.056,0,304.78,318.69
SITIO GRANDE 83,02-11-77,CERRADO,N/A,4106,0,0.056,0,344.88,321.32
SITIO GRANDE 83,19-02-78,CERRADO,N/A,4006,0,0.056,0,338.48,317.05
SITIO GRANDE 83,27-07-78,CERRADO,N/A,4006,0,0.056,0,344.48,308.66
SITIO GRANDE 83,27-12-78,CERRADO,N/A,4006,0,0.056,0,333.48,308.66
SITIO GRANDE 83,24-11-79,CERRADO,N/A,4006,0,0.056,0,330.58,306.94
SITIO GRANDE 83,26-06-85,CERRADO,N/A,4006,0,0.056,0,330.88,290.55
SITIO GRANDE 83,25-07-85,CERRADO,N/A,4006,0,0.056,0,332.88,291.17
SITIO GRANDE 83,24-08-85,CERRADO,N/A,4006,0,0.056,0,325.28,289.6
SITIO GRANDE 83,20-09-85,CERRADO,N/A,4006,0,0.056,0,327.04,296.1
SITIO GRANDE 83,26-01-86,CERRADO,N/A,4006,0,0.056,0,328.78,291.8
SITIO GRANDE 83,29-03-86,CERRADO,N/A,4006,0,0.056,0,327.68,288.13
SITIO GRANDE 83,23-05-86,CERRADO,N/A,4006,0,0.056,0,330.56,285.55
SITIO GRANDE 83,07-12-86,CERRADO,N/A,4006,0,0.056,0,327.07,287.59
SITIO GRANDE 83,16-09-86,CERRADO,N/A,4006,0,0.056,0,327.77,291.41
SITIO GRANDE 83,22-09-86,CERRADO,N/A,4006,0,0.056,0,308.66,291.08
SITIO GRANDE 84,26-02-82,CERRADO,N/A,4180,0,0.056,0,331.6,334.5
SITIO GRANDE 84,04-09-84,CERRADO,N/A,4180,0,0.056,0,336.64,312.01
SITIO GRANDE 84,05-07-84,CERRADO,N/A,4180,0,0.056,0,337.08,356.34
SITIO GRANDE 84,08-02-84,CERRADO,N/A,4180,0,0.056,0,339.18,348.75
SITIO GRANDE 84,08-04-84,CERRADO,N/A,4180,0,0.056,0,341.84,355.16
SITIO GRANDE 84,11-08-84,CERRADO,N/A,4180,0,0.056,0,343.64,343.75
SITIO GRANDE 84,20-01-85,CERRADO,N/A,4180,0,0.056,0,337.74,340.34
SITIO GRANDE 84,14-03-85,CERRADO,N/A,4180,0,0.056,0,329.04,340.64
SITIO GRANDE 84,14-05-85,CERRADO,N/A,4180,0,0.056,0,340.14,345.32
SITIO GRANDE 84,14-07-85,CERRADO,N/A,4180,0,0.056,0,340.64,334.18
SITIO GRANDE 84,25-09-85,CERRADO,N/A,4180,0,0.056,0,350.11,334.92
SITIO GRANDE 84,03-05-86,CERRADO,N/A,4180,0,0.056,0,336.06,337.49
SITIO GRANDE 84,21-06-86,CERRADO,N/A,4180,0,0.056,0,333.83,337.42
SITIO GRANDE 84,28-10-86,CERRADO,N/A,4180,0,0.056,0,356.97,341.43
SITIO GRANDE 84,18-02-87,CERRADO,N/A,4180,0,0.056,0,345.58,333.69
SITIO GRANDE 84,27-06-87,CERRADO,N/A,4180,0,0.056,0,356.15,336.42
SITIO GRANDE 84,16-10-87,CERRADO,N/A,4180,0,0.056,0,341.61,316.34
SITIO GRANDE 84,26-02-88,CERRADO,N/A,4180,0,0.056,0,339.64,341.98
SITIO GRANDE 84,06-09-88,CERRADO,N/A,4180,0,0.056,0,359.95,345.55
SITIO GRANDE 84,27-06-89,CERRADO,N/A,4180,0,0.056,0,341.16,344.74
SITIO GRANDE 84,26-03-90,CERRADO,N/A,4180,0,0.056,0,343.63,350.84
SITIO GRANDE 84,10-04-90,CERRADO,N/A,4180,0,0.056,0,351.61,353.43
SITIO GRANDE 84,15-02-91,CERRADO,N/A,4180,0,0.056,0,336.7,354.74
SITIO GRANDE 84,16-11-91,CERRADO,N/A,4180,0,0.056,0,336.35,348.96
SITIO GRANDE 84,17-01-92,CERRADO,N/A,4180,0,0.056,0,335.48,341.47
SITIO GRANDE 84,19-07-92,CERRADO,N/A,4180,0,0.056,0,334.43,351.15
SITIO GRANDE 84,10-09-92,CERRADO,N/A,4180,0,0.056,0,349.27,352.9
SITIO GRANDE 84,03-11-93,CERRADO,N/A,4180,0,0.056,0,334.49,345.37
SITIO GRANDE 84,11-12-93,CERRADO,N/A,4180,0,0.056,0,351.02,346.97
SITIO GRANDE 84,18-01-94,CERRADO,N/A,4180,0,0.056,0,334.11,344.61
SITIO GRANDE 84,24-05-94,CERRADO,N/A,4180,0,0.056,0,337.3,361.24
SITIO GRANDE 84,11-08-94,CERRADO,N/A,4180,0,0.056,0.88,249.74,360.78
SITIO GRANDE 84,30-01-95,CERRADO,N/A,4180,0,0.056,0,321.69,349.73
