pozo,fecha,aceite_bpd,aceite_bpm,agua_bpd,agua_bpm,gas_mmcfpd,gas_mmcfpm,wor,gor,wc
SITIO GRANDE 6,30/06/1976,1245.399033,37361.971,0,0,1.125200032,33.75600096,0,160.9223388,0
SITIO GRANDE 6,31/07/1976,422.6677097,13102.699,0,0,0.498000039,15.43800121,0,209.8579521,0
SITIO GRANDE 6,31/08/1976,1077.416129,33399.9,0,0,1.493032266,46.28400026,0,246.8202825,0
SITIO GRANDE 6,30/09/1976,1075.59,32267.7,0,0,1.458533366,43.75600099,0,241.5264717,0
SITIO GRANDE 6,31/10/1976,1075.59,33343.29,0,0,1.45306457,45.04500167,0,240.620864,0
SITIO GRANDE 6,30/11/1976,1075.59,32267.7,0,0,1.526333353,45.79000058,0,252.7538402,0
SITIO GRANDE 6,31/12/1976,1074.778387,33318.13,0,0,1.540193567,47.74600059,0,255.2416273,0
SITIO GRANDE 6,31/01/1977,728.2196774,22574.81,0,0,1.063516089,32.96899874,0,260.1218167,0
SITIO GRANDE 61,30/11/1973,2646.852967,79405.589,1.907966667,57.24,4.295799943,128.8739983,0.000720843,289.0742152,0.072032423
SITIO GRANDE 61,31/12/1973,3545.713581,109917.121,10.55096774,327.08,6.377774215,197.7110007,0.002975697,320.3764714,0.296686807
SITIO GRANDE 61,31/01/1974,3422.165806,106087.14,0,0,6.651387043,206.1929983,0,346.183446,0
SITIO GRANDE 61,28/02/1974,4013.222179,112370.221,7.8625,220.15,7.240821405,202.7429993,0.001959149,321.3584739,0.195531819
SITIO GRANDE 61,31/03/1974,4359.396097,135141.279,0.608709677,18.87,7.467838756,231.5030014,0.000139632,305.115117,0.013961216
SITIO GRANDE 61,30/04/1974,13437.74633,403132.39,0,0,22.61723334,678.5170002,0,299.7838027,0
SITIO GRANDE 61,31/05/1974,8549.733226,265041.73,0,0,12.04593553,373.4240015,0,250.947628,0
SITIO GRANDE 61,30/06/1974,7214.021967,216420.659,0,0,13.43909996,403.1729988,0,331.8087604,0
SITIO GRANDE 61,31/07/1974,6358.763903,197121.681,0,0,10.46474194,324.4070001,0,293.1237089,0
SITIO GRANDE 61,31/08/1974,6263.419677,194166.01,0,0,10.68993547,331.3879994,0,303.9895785,0
SITIO GRANDE 61,30/09/1974,5782.166367,173464.991,0,0,10.00109997,300.032999,0,308.0720577,0
SITIO GRANDE 61,31/10/1974,5571.337065,172711.449,0,0,9.917225793,307.4339996,0,317.0486377,0
SITIO GRANDE 61,30/11/1974,5508.991667,165269.75,0,0,9.570433317,287.1129995,0,309.4244377,0
SITIO GRANDE 61,31/12/1974,5349.746452,165842.14,0,0,9.436193556,292.5220002,0,314.1656982,0
SITIO GRANDE 61,31/01/1975,5356.219065,166042.791,0,0,9.059516144,280.8450005,0,301.2602252,0
SITIO GRANDE 61,28/02/1975,3443.572821,96420.039,0,0,5.217178611,146.0810011,0,269.8494628,0
SITIO GRANDE 61,31/03/1975,3333.902903,103350.99,13.3916129,415.14,5.774774232,179.0180012,0.004016798,308.5156412,0.40007274
SITIO GRANDE 61,30/04/1975,3311.265667,99337.97,16.56366667,496.91,4.958466633,148.753999,0.005002216,266.7156462,0.497731855
SITIO GRANDE 61,31/05/1975,3281.553871,101728.17,16.41487097,508.86,4.4245807,137.1620017,0.005002164,240.1528288,0.497726699
SITIO GRANDE 61,30/06/1975,2937.43,88122.9,14.467,434.01,2.857399957,85.72199872,0.004925054,173.2601285,0.490091626
SITIO GRANDE 61,31/07/1975,2928.319645,90777.909,3.652258065,113.22,3.946064464,122.3279984,0.00124722,240.0163455,0.124566612
SITIO GRANDE 61,31/08/1975,2784.867065,86330.879,5.478387097,169.83,4.052903279,125.6400017,0.001967199,259.2130695,0.196333651
SITIO GRANDE 61,30/09/1975,1602.482333,48074.47,3.124033333,93.72,2.243700041,67.31100124,0.001949496,249.3828994,0.194570313
SITIO GRANDE 61,31/10/1975,1539.020968,47709.65,3.023258065,93.72,2.174967781,67.42400122,0.001964403,251.7117073,0.196055211
SITIO GRANDE 61,30/11/1975,1616.509033,48495.271,3.124033333,93.72,2.425800057,72.7740017,0.00193258,267.2834019,0.192885253
SITIO GRANDE 61,31/12/1975,1802.369065,55873.441,9.556741935,296.26,1.965741968,60.938001,0.005302322,194.257551,0.52743561
SITIO GRANDE 61,31/01/1976,1825.114516,56578.55,11.15967742,345.95,1.939322585,60.11900014,0.006114508,189.2583546,0.607734807
SITIO GRANDE 61,29/02/1976,2095.654483,60773.98,12.58,364.82,2.020689598,58.59999835,0.006002898,171.74142,0.596707819
SITIO GRANDE 61,31/03/1976,2095.990323,64975.7,12.58,389.98,2.104258069,65.23200013,0.006001936,178.8153727,0.596612779
SITIO GRANDE 61,30/04/1976,1736.878667,52106.36,10.27366667,308.21,1.60366666,48.1099998,0.005915017,164.4522211,0.588023521
SITIO GRANDE 61,31/05/1976,2030.249677,62937.74,12.15390323,376.77,1.704451578,52.83799893,0.005986408,149.5306916,0.595078433
SITIO GRANDE 61,30/06/1976,2019.09,60572.7,11.97196667,359.16,1.581066664,47.43199993,0.005929387,139.4728349,0.589443693
SITIO GRANDE 61,31/07/1976,2019.09,62591.79,11.36258065,352.24,1.660483866,51.47499983,0.005627575,146.478575,0.559608274
SITIO GRANDE 61,31/08/1976,1729.77029,53622.879,10.34806452,320.79,1.434387081,44.4659995,0.005982335,147.6974698,0.594675902
SITIO GRANDE 61,30/09/1976,1966.254,58987.62,11.97196667,359.16,1.913933374,57.41800122,0.006088718,173.3733419,0.605187014
SITIO GRANDE 61,31/10/1976,1772.948097,54961.391,10.55096774,327.08,2.089774143,64.78299844,0.005951087,209.9415764,0.591588073
SITIO GRANDE 61,30/11/1976,1685.72,50571.6,10.064,301.92,2.270300015,68.10900046,0.005970149,239.8793905,0.59347181
SITIO GRANDE 61,31/12/1976,1585.282903,49143.77,9.556741935,296.26,2.134193543,66.15999982,0.006028414,239.7850762,0.599229017
SITIO GRANDE 61,31/01/1977,1285.818032,39860.359,7.710322581,239.02,1.764128979,54.68799834,0.005996434,244.3689069,0.596069081
SITIO GRANDE 61,28/02/1977,1664.581107,46608.271,9.884285714,276.76,2.180142915,61.04400161,0.005938002,233.2787217,0.590295013
SITIO GRANDE 61,31/03/1977,1684.502581,52219.58,11.36258065,352.24,2.331612854,72.27999848,0.006745363,246.5357384,0.67001675
SITIO GRANDE 61,30/04/1977,1966.0653,58981.959,12.55903333,376.77,2.578466682,77.35400045,0.006387902,233.5924006,0.634735615
SITIO GRANDE 61,31/05/1977,2812.441613,87185.69,16.63806452,515.78,2.675806439,82.9499996,0.005915879,169.4596494,0.588108728
SITIO GRANDE 61,30/06/1977,2902.226967,87066.809,21.99403333,659.82,3.946833379,118.4050014,0.00757833,242.2214187,0.752133075
SITIO GRANDE 61,31/07/1977,3011.895484,93368.76,18.26129032,566.1,4.705806465,145.8800004,0.006063056,278.2846739,0.602651667
SITIO GRANDE 61,31/08/1977,2876.964839,89185.91,17.26706452,535.28,4.775387132,148.0370011,0.006001834,295.6440581,0.59660266
SITIO GRANDE 61,30/09/1977,2696.753633,80902.609,0.4403,13.21,4.43000004,132.9000012,0.00016327,292.5887219,0.016324373
SITIO GRANDE 61,31/10/1977,2700.236129,83707.32,0,0,4.142903248,128.4300007,0,273.2739104,0
SITIO GRANDE 61,30/11/1977,2982.5293,89475.879,13.209,396.27,4.10949995,123.2849985,0.004428791,245.4140287,0.440926365
SITIO GRANDE 61,31/12/1977,3172.574548,98349.811,19.47870968,603.84,4.318741974,133.8810012,0.006139717,242.4602485,0.610225084
SITIO GRANDE 61,31/01/1978,3169.733903,98261.751,18.6873871,579.31,4.239580657,131.4270004,0.00589557,238.2293255,0.586101565
SITIO GRANDE 61,28/02/1978,3171.283214,88795.93,20.68960714,579.31,4.153857156,116.3080004,0.006524049,233.2983424,0.648176169
SITIO GRANDE 61,31/03/1978,3170.16,98274.96,20.08741935,622.71,4.11396775,127.5330002,0.006336406,231.139849,0.62965083
SITIO GRANDE 61,30/04/1978,3170.16,95104.8,21.80533333,654.16,4.101133309,123.0339993,0.006878307,230.4187566,0.683131897
SITIO GRANDE 61,31/05/1978,3170.16,98274.96,22.52225806,698.19,4.081838663,126.5369986,0.007104455,229.334703,0.705433746
SITIO GRANDE 61,30/06/1978,3170.16,95104.8,18.66033333,559.81,4.118799959,123.5639988,0.005886243,231.4113426,0.585179828
SITIO GRANDE 61,31/07/1978,3458.302871,107207.389,16.84096774,522.07,4.624129032,143.348,0.00486972,238.1562828,0.484612106
SITIO GRANDE 61,31/08/1978,3503.53,108609.43,18.87,584.97,5.041354783,156.2819983,0.005385996,256.2928824,0.535714286
SITIO GRANDE 61,30/09/1978,3503.53,105105.9,21.59566667,647.87,4.971899992,149.1569998,0.006163974,252.761933,0.612621186
SITIO GRANDE 61,31/10/1978,3503.53,108609.43,25.36290323,786.25,5.165838759,160.1410015,0.007239242,262.6214108,0.718721251
SITIO GRANDE 61,30/11/1978,3577.102033,107313.061,31.42903333,942.87,6.435966701,193.079001,0.008786172,320.4627716,0.870964743
SITIO GRANDE 61,31/12/1978,3623.425516,112326.191,18.0583871,559.81,6.042903256,187.3300009,0.004983789,297.0444397,0.495907371
SITIO GRANDE 61,31/01/1979,3618.170323,112163.28,18.6873871,579.31,5.271903271,163.4290014,0.005164872,259.521624,0.513833331
SITIO GRANDE 61,28/02/1979,3587.995714,100463.88,25.13753571,703.85,5.678857143,159.008,0.007006011,281.9058916,0.695726782
SITIO GRANDE 61,31/03/1979,3670.925161,113798.68,34.49354839,1069.3,5.953838671,184.5689988,0.009396418,288.879455,0.930894754
SITIO GRANDE 61,30/04/1979,3679.65,110389.5,24.74066667,742.22,5.862400058,175.8720017,0.006723647,283.7684217,0.667874123
SITIO GRANDE 61,31/05/1979,3679.65,114069.15,23.31358065,722.72,6.241451613,193.485,0.006335815,302.1163441,0.629592491
SITIO GRANDE 61,30/06/1979,3714.035333,111421.06,26.20833333,786.25,6.18796663,185.6389989,0.007056565,296.7543243,0.700711923
SITIO GRANDE 61,31/07/1979,3736.665806,115836.64,28.20354839,874.31,6.10806446,189.3499983,0.007547785,291.148447,0.749124225
SITIO GRANDE 61,31/08/1979,3716.558097,115213.301,23.55706452,730.27,6.09200003,188.8520009,0.006338409,291.9537749,0.629848641
SITIO GRANDE 61,30/09/1979,3723.470333,111704.11,23.273,698.19,5.367933281,161.0379984,0.006250352,256.7759446,0.62115277
SITIO GRANDE 61,31/10/1979,3764.280935,116692.709,26.78322581,830.28,5.254225757,162.8809985,0.007115097,248.6118499,0.706483053
SITIO GRANDE 61,30/11/1979,3646.5017,109395.051,26.83733333,805.12,5.066033326,151.9809998,0.007359748,247.4495944,0.730597778
SITIO GRANDE 61,31/12/1979,3646.779677,113050.17,24.55129032,761.09,5.283612942,163.7920012,0.006732321,258.0575641,0.668729966
SITIO GRANDE 61,31/01/1980,3646.982581,113056.46,24.55129032,761.09,5.133516125,159.1389999,0.006731946,250.7127184,0.668693009
SITIO GRANDE 61,29/02/1980,3646.898621,105760.06,27.95796552,810.78,5.071137948,147.0630005,0.007666231,247.6719698,0.760790656
SITIO GRANDE 61,31/03/1980,3667.07,113679.17,22.13674194,686.24,4.99738707,154.9189992,0.006036629,242.7274609,0.600040699
SITIO GRANDE 61,30/04/1980,3674.408333,110232.25,21.99403333,659.82,4.934099961,148.0229988,0.005985735,239.1749272,0.595011883
SITIO GRANDE 61,31/05/1980,3674.557129,113911.271,20.29032258,629,5.192516167,160.9680012,0.005521842,251.6911689,0.549151835
SITIO GRANDE 61,30/06/1980,3674.618,110238.54,21.99403333,659.82,5.314266709,159.4280013,0.005985393,257.588383,0.594978135
SITIO GRANDE 61,31/07/1980,3790.009065,117490.281,25.9716129,805.12,5.388774194,167.052,0.006852652,253.2473218,0.680601269
SITIO GRANDE 61,31/08/1980,3692.859,114478.629,26.58032258,823.99,5.289451601,163.9729996,0.007197763,255.1191422,0.71463251
SITIO GRANDE 61,30/09/1980,3679.65,110389.5,25.80996667,774.3,5.433033341,162.9910002,0.007014245,262.9850028,0.696538808
SITIO GRANDE 61,31/10/1980,3510.854806,108836.499,23.13096774,717.06,5.258806415,163.0229989,0.006588415,266.7899336,0.654529169
SITIO GRANDE 61,30/11/1980,3368.504667,101055.14,22.87463333,686.24,5.337100017,160.1130005,0.006790738,282.2040956,0.674493512
SITIO GRANDE 61,31/12/1980,3270.8,101394.8,33.29641935,1032.19,3.017645216,93.5470017,0.010179901,164.3271464,1.007731468
SITIO GRANDE 61,31/01/1981,3266.559323,101263.339,28.42674194,881.23,3.250677466,100.7710015,0.00870235,177.2468213,0.862727228
SITIO GRANDE 61,28/02/1981,3264.532464,91406.909,27.18178571,761.09,3.589142815,100.4959988,0.008326395,195.8235286,0.825763832
SITIO GRANDE 61,31/03/1981,3279.930645,101677.85,32.2616129,1000.11,3.354903221,104.0019999,0.009836066,182.1840953,0.974025974
SITIO GRANDE 61,30/04/1981,3650.716,109521.48,32.708,981.24,3.21380003,96.4140009,0.008959338,156.7963416,0.887978142
SITIO GRANDE 61,31/05/1981,3446.717097,106848.23,36.70519355,1137.86,3.21629029,99.70499898,0.01064932,166.2052452,1.053710704
SITIO GRANDE 61,30/06/1981,3218.991367,96569.741,35.43366667,1063.01,2.956966693,88.7090008,0.011007692,163.6144833,1.088784234
SITIO GRANDE 61,31/07/1981,2063.12,63956.72,539.7225806,16731.4,2.728548374,84.58499958,0.261605035,235.5604052,20.73589024
SITIO GRANDE 61,31/08/1981,2089.477129,64773.791,553.3170968,17152.83,3.296580652,102.1940002,0.264811272,281.009633,20.93682101
SITIO GRANDE 61,30/09/1981,2471.97,74159.1,662.7563333,19882.69,3.526066615,105.7819985,0.268108567,254.0635963,21.1423985
SITIO GRANDE 61,31/10/1981,2491.854516,77247.49,651.7251613,20203.48,3.018548361,93.57499919,0.26154222,215.7598241,20.73194346
SITIO GRANDE 61,30/11/1981,2471.97,74159.1,652.4826667,19574.48,2.664133316,79.92399949,0.263952502,191.9587362,20.88310294
SITIO GRANDE 61,31/12/1981,2471.97,76631.07,654.5658065,20291.54,2.466677456,76.46700113,0.264795206,177.7314537,20.93581673
SITIO GRANDE 61,31/01/1982,2359.967419,73158.99,772.2496774,23939.74,2.148096826,66.59100161,0.327228957,162.1223798,24.65504956
SITIO GRANDE 61,28/02/1982,1893.312464,53012.749,1263.616071,35381.25,1.620464324,45.37300107,0.667410211,152.444691,40.02675566
SITIO GRANDE 61,31/03/1982,2062.085194,63924.641,1763.208742,54659.47,1.929645104,59.81899823,0.855061055,166.6732724,46.09341847
SITIO GRANDE 61,30/04/1982,2166.506633,64995.199,2080.522333,62415.67,2.317866679,69.53600038,0.960312007,190.5564061,48.98771236
SITIO GRANDE 61,31/05/1982,1475.309355,45734.59,1439.212871,44615.6,1.852290304,57.42099944,0.975532939,223.6253748,49.38074784
SITIO GRANDE 61,30/06/1982,738.446,22153.38,749.1180333,22473.54,1.248433385,37.45300155,1.014452016,301.1214935,50.35870837
SITIO GRANDE 61,31/07/1982,487.3735484,15108.58,917.1225806,28430.8,0.468838755,14.53400139,1.881765196,171.3391757,65.29904652
SITIO GRANDE 61D,31/05/1986,393.0438387,12184.359,0,0,0.719645121,22.30899875,0,326.1163079,0
SITIO GRANDE 61D,30/06/1986,1087.6039,32628.117,0,0,2.061766712,61.85300135,0,337.6477744,0
SITIO GRANDE 61D,31/07/1986,1088.17,33733.27,0,0,2.151516086,66.69699868,0,352.1623905,0
SITIO GRANDE 61D,31/08/1986,1089.996129,33789.88,0,0,2.146838711,66.55200005,0,350.8080789,0
SITIO GRANDE 61D,30/09/1986,1088.17,32645.1,0,0,2.057266677,61.71800032,0,336.7355491,0
SITIO GRANDE 61D,31/10/1986,1085.552548,33652.129,0,0,2.067806463,64.10200036,0,339.2767986,0
SITIO GRANDE 61D,30/11/1986,1095.172867,32855.186,0,0,1.933000016,57.99000048,0,314.3723245,0
SITIO GRANDE 61D,31/12/1986,541.2037742,16777.317,0,0,1.001903215,31.05899966,0,329.7312263,0
SITIO GRANDE 61D,31/01/1987,519.2699355,16097.368,0,0,1.069345065,33.149697,0,366.7919662,0
SITIO GRANDE 61D,28/02/1987,515.1285357,14423.599,0,0,1.077974407,30.18328339,0,372.7245214,0
SITIO GRANDE 61D,31/03/1987,522.5569677,16199.266,0,0,1.019335234,31.59939227,0,347.4389609,0
SITIO GRANDE 61D,30/04/1987,588.0521,17641.563,0,0,0.903461974,27.10385921,0,273.6460584,0
SITIO GRANDE 61D,31/05/1987,642.0263871,19902.818,0,0,0.812688647,25.19334806,0,225.4584097,0
SITIO GRANDE 61D,30/06/1987,578.4074333,17352.223,0,0,0.764476969,22.93430908,0,235.4104107,0
SITIO GRANDE 61D,31/07/1987,559.3027419,17338.385,0,0,0.817587024,25.34519774,0,260.3647379,0
SITIO GRANDE 61D,31/08/1987,488.5706774,15145.691,32.74858065,1015.21,0.735680273,22.80608847,0.067029362,268.1988039,6.281866657
SITIO GRANDE 61D,30/09/1987,446.59,13397.7,72.94303333,2188.29,0.630834255,18.92502766,0.163333333,251.5946479,14.04011461
SITIO GRANDE 61D,31/10/1987,428.3084194,13277.561,92.36154839,2863.21,0.681227626,21.1180564,0.215642617,283.2896869,17.73898133
SITIO GRANDE 61D,30/11/1987,427.72,12831.6,93.86776667,2816.03,0.686631128,20.59893385,0.219460784,285.9295588,17.99654299
SITIO GRANDE 61D,31/12/1987,427.72,13259.32,94.32970968,2924.22,0.676784809,20.98032907,0.220540797,281.8293169,18.0691049
SITIO GRANDE 61D,31/01/1988,427.4562258,13251.143,94.1673871,2919.19,0.693302861,21.49238869,0.220297147,288.8859828,18.05274622
SITIO GRANDE 61D,29/02/1988,427.6983103,12403.251,93.69931034,2717.28,0.690580663,20.02683924,0.219078047,287.588823,17.97079745
SITIO GRANDE 61D,31/03/1988,427.2330323,13244.224,83.00770968,2573.24,0.682594647,21.16043404,0.194291413,284.5726634,16.26834215
SITIO GRANDE 61D,30/04/1988,427.0700333,12812.101,83.00703333,2490.21,0.751021127,22.53063381,0.194363984,313.2190584,16.27342979
SITIO GRANDE 61D,31/05/1988,338.1382258,10482.285,70.71177419,2192.07,0.575625965,17.8444049,0.209120912,303.2084008,17.29528536
SITIO GRANDE 61D,30/06/1988,246.568,7397.04,61.72586667,1851.78,0.361384742,10.84154227,0.250340136,261.0527211,20.02176279
SITIO GRANDE 61D,31/07/1988,245.2897097,7603.981,62.23041935,1929.14,0.354283906,10.98280107,0.253701712,257.2570105,20.23621008
SITIO GRANDE 61D,31/08/1988,246.2636452,7634.173,62.73767742,1944.87,0.290148309,8.994597586,0.254758177,209.8528467,20.30336857
SITIO GRANDE 61D,30/09/1988,244.6390667,7339.172,64.76603333,1942.98,0.273922591,8.217677718,0.264741172,199.4330648,20.93243884
SITIO GRANDE 61D,31/10/1988,226.4602903,7020.269,81.38448387,2522.92,0.255517347,7.921037769,0.3593764,200.9664009,26.43685737
SITIO GRANDE 61D,30/11/1988,55.77133333,1673.14,84.0973,2522.92,0.060623215,1.818696456,1.507894737,193.6078947,60.12591815
SITIO GRANDE 61D,30/06/1989,403.6083333,12108.25,88.06,2641.8,0.371271681,11.13815044,0.218181818,163.8425974,17.91044776
SITIO GRANDE 61D,31/07/1989,427.72,13259.32,93.33548387,2893.4,0.36194036,11.22015117,0.218216319,150.7205882,17.91277259
SITIO GRANDE 61D,31/08/1989,427.6997097,13258.691,93.721,2905.35,0.346456345,10.7401467,0.219128042,144.2795199,17.97416141
SITIO GRANDE 61D,30/09/1989,427.72,12831.6,93.74196667,2812.26,0.319313516,9.579405487,0.219166667,132.9697549,17.97676008
SITIO GRANDE 61D,31/10/1989,428.2069677,13274.416,92.463,2866.35,0.393844002,12.20916406,0.215930629,163.8195129,17.75846616
SITIO GRANDE 61D,30/11/1989,428.9151,12867.453,92.2114,2766.34,0.385771897,11.57315691,0.214987535,160.1969986,17.69462884
SITIO GRANDE 61D,31/12/1989,428.8156774,13293.286,93.55867742,2900.32,0.332585073,10.31013726,0.218179237,138.1424718,17.91027383
SITIO GRANDE 61D,31/01/1990,424.9808065,13174.405,100.8023226,3124.87,0.327649559,10.15713632,0.237192647,137.3205061,19.17184425
SITIO GRANDE 61D,28/02/1990,427.72,11976.16,94.21521429,2638.03,0.340325998,9.529127949,0.220273109,141.7198529,18.05113197
SITIO GRANDE 61D,31/03/1990,427.72,13259.32,94.73551613,2936.8,0.330456052,10.24413762,0.221489564,137.6097723,18.13274302
SITIO GRANDE 61D,30/04/1990,427.7409667,12832.229,93.67906667,2810.37,0.353571483,10.60714448,0.219008872,147.2283712,17.96614259
SITIO GRANDE 61D,31/05/1990,427.1721613,13242.337,93.721,2905.35,0.333391615,10.33514007,0.219398661,139.0102598,17.99236523
SITIO GRANDE 61D,30/06/1990,427.7409667,12832.229,93.74196667,2812.26,0.323704311,9.711129318,0.219155924,134.7915788,17.97603731
SITIO GRANDE 61D,31/07/1990,384.0146452,11904.454,99.97041935,3099.08,0.292778115,9.076121571,0.260329705,135.7956779,20.65568273
SITIO GRANDE 61D,31/08/1990,366.1997419,11352.192,102.587871,3180.22,0.289455572,8.973122717,0.280141844,140.7858488,21.88365652
SITIO GRANDE 61D,30/09/1990,362.5765667,10877.297,102.3383,3070.15,0.268303551,8.049106529,0.282252935,131.801943,22.01226662
SITIO GRANDE 61D,31/10/1990,365.8548065,11341.499,99.46316129,3083.36,0.255842129,7.93110599,0.271865121,124.5542122,21.37531069
SITIO GRANDE 61D,30/11/1990,369.2439667,11077.319,98.39656667,2951.9,0.266770304,8.003109132,0.266481177,128.6824144,21.04106887
SITIO GRANDE 61D,31/12/1990,401.302,12440.362,94.59348387,2932.4,0.272164925,8.437112669,0.235716453,120.7969461,19.07528642
SITIO GRANDE 61D,31/01/1991,427.72,13259.32,91.91516129,2849.37,0.287939318,8.926118852,0.214895636,119.9047913,17.68840297
SITIO GRANDE 61D,28/02/1991,427.72,11976.16,93.721,2624.19,0.273896525,7.6691027,0.219117647,114.0570378,17.973462
SITIO GRANDE 61D,31/03/1991,427.72,13259.32,93.721,2905.35,0.2496485,7.739103498,0.219117647,103.9595825,17.973462
SITIO GRANDE 61D,30/04/1991,427.7409667,12832.229,93.74196667,2812.26,0.244270014,7.328100425,0.219155924,101.7148669,17.97603731
SITIO GRANDE 61D,31/05/1991,427.72,13259.32,93.721,2905.35,0.26639063,8.258109518,0.219117647,110.9314042,17.973462
SITIO GRANDE 61D,30/06/1991,427.7409667,12832.229,93.74196667,2812.26,0.285203872,8.556116145,0.219155924,118.7598647,17.97603731
SITIO GRANDE 61D,31/07/1991,427.780871,13261.207,94.67464516,2934.91,0.297874938,9.234123071,0.221315752,124.0245696,18.12109208
SITIO GRANDE 61D,31/08/1991,427.72,13259.32,93.721,2905.35,0.297649152,9.227123697,0.219117647,123.9481973,17.973462
SITIO GRANDE 61D,30/09/1991,406.9839667,12209.519,88.22773333,2646.83,0.335671168,10.07013503,0.216784298,146.9034053,17.81616495
SITIO GRANDE 61D,31/10/1991,358.53,11114.43,75.48,2339.88,0.381424506,11.82415967,0.210526316,189.4864743,17.39130435
SITIO GRANDE 61D,30/11/1991,358.5090333,10755.271,75.45903333,2263.77,0.355071416,10.65214247,0.210480145,176.404936,17.38815344
SITIO GRANDE 61D,31/12/1991,358.53,11114.43,75.48,2339.88,0.332520595,10.30813845,0.210526316,165.1916808,17.39130435
SITIO GRANDE 61D,31/01/1992,358.53,11114.43,77.91483871,2415.36,0.309730766,9.601653748,0.217317487,153.8700057,17.85216179
SITIO GRANDE 61D,29/02/1992,237.067931,6874.97,49.86451724,1446.07,0.197846345,5.737543994,0.210338518,148.6450137,17.37848666
SITIO GRANDE 61D,31/08/1992,83.79903226,2597.77,18.26129032,566.1,0.098299493,3.047284274,0.217917676,208.9331719,17.89264414
SITIO GRANDE 61D,30/09/1992,10.90266667,327.08,2.725666667,81.77,0.010366748,0.311002437,0.25,169.3576923,20
SITIO GRANDE 61D,31/10/1992,33.29641935,1032.189,8.136419355,252.23,0.035452086,1.099014653,0.244363193,189.6441194,19.63761019
SITIO GRANDE 61D,30/11/1992,129.8046333,3894.139,30.40166667,912.05,0.13766859,4.130057696,0.234210951,188.9034082,18.97657375
SITIO GRANDE 61D,31/12/1992,12.78290323,396.27,3.266741935,101.27,0.012290427,0.381003235,0.255555556,171.2507937,20.3539823
SITIO GRANDE 61D,30/09/1994,13.62833333,408.85,3.375633333,101.27,0.008828675,0.26486025,0.247692308,115.3846154,19.85203453
SITIO GRANDE 61D,30/06/1995,64.99666667,1949.9,28.934,868.02,0.046214818,1.386444528,0.44516129,126.6441935,30.80357143
SITIO GRANDE 61D,31/08/1995,2.637741935,81.77,0.994225806,30.82,0.001936613,0.06003499,0.376923077,130.7692308,27.37430168
SITIO GRANDE 61D,31/05/1996,8.643677419,267.954,2.840645161,88.06,0.006368038,0.197409173,0.328638498,131.2206573,24.73498233
SITIO GRANDE 61D,30/06/1996,5.073933333,152.218,1.866033333,55.98,0.004096505,0.122895156,0.367768595,143.8016529,26.88821752
SITIO GRANDE 61D,30/09/2000,52.207,1566.21,28.4937,854.81,0.034867145,1.046014351,0.545783133,118.9550201,35.30787217
SITIO GRANDE 61D,31/01/2002,73.26835484,2271.319,168.8357742,5233.91,0.026520087,0.822122685,2.304347826,64.46939906,69.73684211
SITIO GRANDE 61D,28/02/2002,69.19,1937.32,189.9804643,5319.45,0.02338325,0.654731007,2.745779221,60.19448052,73.30328508
SITIO GRANDE 61D,31/03/2002,69.19,2144.89,189.0449355,5860.39,0.025768111,0.798811451,2.732258065,66.33372434,73.20656871
SITIO GRANDE 61D,30/04/2002,69.21096667,2076.329,189.5806,5687.42,0.025579497,0.7673849,2.739169949,65.82823387,73.25609657
SITIO GRANDE 61D,31/05/2002,79.13225806,2453.1,152.157129,4716.87,0.037866244,1.173853565,1.922820513,85.23025641,65.7864725
SITIO GRANDE 61D,30/06/2002,144.041,4321.23,118.9019667,3567.06,0.0952667,2.858001014,0.825473071,117.80131,45.21967945
SITIO GRANDE 61D,31/07/2002,144.2641935,4472.19,119.4288387,3702.29,0.09435803,2.925098944,0.827848101,116.4971871,45.29085873
SITIO GRANDE 61D,31/08/2002,143.4525806,4447.03,118.3331613,3668.33,0.093868181,2.909913623,0.824893918,116.5480905,45.20229422
SITIO GRANDE 61D,30/09/2002,128.5466333,3856.399,106.1752,3185.26,0.092017748,2.760532442,0.8259664,127.4987767,45.23447968
SITIO GRANDE 61D,31/10/2002,144.6902903,4485.399,119.3273871,3699.15,0.092102446,2.855175838,0.824709017,113.3775067,45.19674147
SITIO GRANDE 61D,30/11/2002,73.80266667,2214.08,105.5671667,3167.02,0.03798661,1.139598306,1.430397727,91.67556818,58.85447107
SITIO GRANDE 61D,28/02/2003,69.63928571,1949.9,8.536428571,239.02,0.041053087,1.149486422,0.122580645,104.9993548,10.91954023
SITIO GRANDE 61D,31/03/2003,251.5797097,7798.971,31.45,974.95,0.15359525,4.761452749,0.125010081,108.7419953,11.11190766
SITIO GRANDE 61D,30/04/2003,251.6,7548,31.47096667,944.13,0.166319406,4.98958218,0.125083333,117.7409167,11.11769499
SITIO GRANDE 61D,31/05/2003,251.5797097,7798.971,31.51087097,976.84,0.163551603,5.070099696,0.125252036,115.7908702,11.13102064
SITIO GRANDE 61D,30/06/2003,106.1123,3183.369,140.8331,4224.99,0.337559327,10.12677981,1.327208062,566.6038332,57.03005604
SITIO GRANDE 61D,31/07/2003,43.2183871,1339.77,185.2912258,5744.03,0.385656915,11.95536438,4.287323944,1589.379812,81.0868407
SITIO GRANDE 61D,31/08/2003,43.42129032,1346.06,186.3260323,5776.11,0.393505778,12.19867913,4.291121495,1614.148598,81.10041508
