pozo,fecha,wor,gor,wc
SITIO GRANDE 102,31-12-74,0,239.8118297,0
SITIO GRANDE 102,31-01-75,0,235.5600571,0
SITIO GRANDE 102,28-02-75,0,264.8168386,0
SITIO GRANDE 102,31-03-75,0.004035216,314.7086614,0.004018999
SITIO GRANDE 102,30-04-75,0.005000849,273.2827416,0.004975965
SITIO GRANDE 102,31-05-75,0.005043477,230.5602342,0.005018168
SITIO GRANDE 102,30-06-75,0.005018634,205.606872,0.004993574
SITIO GRANDE 102,31-07-75,0.035513883,211.5480642,0.034295902
SITIO GRANDE 102,31-08-75,0.041683325,218.9683555,0.040015352
SITIO GRANDE 102,30-09-75,0.041777734,203.8266927,0.040102349
SITIO GRANDE 102,31-10-75,0.041681756,216.339788,0.040013906
SITIO GRANDE 102,30-11-75,0.041728773,300.4971373,0.040057234
SITIO GRANDE 102,31-12-75,0.06471651,223.0977118,0.060782856
SITIO GRANDE 102,31-01-76,0.075043448,248.0776391,0.069805037
SITIO GRANDE 102,29-02-76,0.0752565,227.5653479,0.069989347
SITIO GRANDE 102,31-03-76,0.07533031,236.9376849,0.070053182
SITIO GRANDE 102,30-04-76,0.07526345,293.1702876,0.069995358
SITIO GRANDE 102,31-05-76,0.075221928,328.9465426,0.069959444
SITIO GRANDE 102,30-06-76,0.075161812,306.7380583,0.069907442
SITIO GRANDE 102,31-07-76,0.074538636,322.2981311,0.069368037
SITIO GRANDE 102,31-08-76,0.01142243,312.9081017,0.011293431
SITIO GRANDE 102,30-09-76,0,310.0082543,0
SITIO GRANDE 102,31-10-76,0,308.907573,0
SITIO GRANDE 102,30-11-76,0,324.5671214,0
SITIO GRANDE 102,31-12-76,0,327.6398237,0
SITIO GRANDE 102,31-01-77,0,336.9218517,0
SITIO GRANDE 102,28-02-77,0,316.5690273,0
SITIO GRANDE 102,31-03-77,0,333.5627701,0
SITIO GRANDE 102,30-04-77,0,319.0266403,0
SITIO GRANDE 102,31-05-77,0,300.1325789,0
SITIO GRANDE 102,30-06-77,0,290.2149122,0
SITIO GRANDE 102,31-07-77,0,321.9376038,0
SITIO GRANDE 102,31-08-77,0,331.1943274,0
SITIO GRANDE 102,30-09-77,0,198.7440637,0
SITIO GRANDE 102,31-10-77,0,132.0527013,0
SITIO GRANDE 102,30-11-77,0,326.2797288,0
SITIO GRANDE 102,31-12-77,0,318.7583935,0
SITIO GRANDE 102,31-01-78,0,312.7736374,0
SITIO GRANDE 102,28-02-78,0,273.1998369,0
SITIO GRANDE 102,31-03-78,0,207.2770327,0
SITIO GRANDE 102,30-04-78,0,206.6039847,0
SITIO GRANDE 102,31-05-78,0,205.637595,0
SITIO GRANDE 102,30-06-78,0,207.5594464,0
SITIO GRANDE 102,31-07-78,0,213.6412993,0
SITIO GRANDE 102,31-08-78,0,229.917603,0
SITIO GRANDE 102,30-09-78,0,226.6820581,0
SITIO GRANDE 102,31-10-78,0,193.1219019,0
SITIO GRANDE 102,30-11-78,0,33.81952901,0
SITIO GRANDE 102,31-12-78,0,256.5867094,0
SITIO GRANDE 102,31-01-79,0,223.125444,0
SITIO GRANDE 102,28-02-79,0,242.3951576,0
SITIO GRANDE 102,31-03-79,0,248.3261934,0
SITIO GRANDE 102,30-04-79,0,238.3704934,0
SITIO GRANDE 102,31-05-79,0,231.0098718,0
SITIO GRANDE 102,30-06-79,0,227.0390486,0
SITIO GRANDE 102,31-07-79,0,222.8007765,0
SITIO GRANDE 102,31-08-79,0,221.4507463,0
SITIO GRANDE 102,30-09-79,0,182.7262341,0
SITIO GRANDE 102,31-10-79,0,192.5325491,0
SITIO GRANDE 102,30-11-79,0,172.846654,0
SITIO GRANDE 102,31-12-79,0,171.1855633,0
SITIO GRANDE 102,31-01-80,0,166.3548594,0
SITIO GRANDE 102,29-02-80,0,164.3072169,0
SITIO GRANDE 102,31-03-80,0,258.0688135,0
SITIO GRANDE 102,30-04-80,0,259.1049595,0
SITIO GRANDE 102,31-05-80,0,191.2958623,0
SITIO GRANDE 102,30-06-80,0,185.9959394,0
SITIO GRANDE 102,31-07-80,0,187.3935233,0
SITIO GRANDE 102,31-08-80,0,180.8753465,0
SITIO GRANDE 102,30-09-80,0,188.9922543,0
SITIO GRANDE 102,31-10-80,0,247.8073434,0
SITIO GRANDE 102,30-11-80,0,362.635274,0
SITIO GRANDE 102,31-12-80,0,323.0290221,0
SITIO GRANDE 102,31-01-81,0,294.4752404,0
SITIO GRANDE 102,28-02-81,0,186.0128388,0
SITIO GRANDE 102,31-03-81,0,165.7458584,0
SITIO GRANDE 102,30-04-81,0,143.2225824,0
SITIO GRANDE 102,31-05-81,0,151.1849089,0
SITIO GRANDE 102,30-06-81,0,150.8597712,0
SITIO GRANDE 102,31-07-81,0,154.2286317,0
SITIO GRANDE 102,31-08-81,0,189.3782401,0
SITIO GRANDE 102,30-09-81,0,214.92519,0
SITIO GRANDE 102,31-10-81,0,199.7496033,0
SITIO GRANDE 102,30-11-81,0,210.6100769,0
SITIO GRANDE 102,31-12-81,0,195.729557,0
SITIO GRANDE 102,31-01-82,0,228.0551787,0
SITIO GRANDE 102,28-02-82,0,215.2057285,0
SITIO GRANDE 102,31-03-82,0,157.747489,0
SITIO GRANDE 102,30-04-82,0,140.9080199,0
SITIO GRANDE 102,31-05-82,0,140.0814325,0
SITIO GRANDE 102,30-06-82,0,138.2432731,0
SITIO GRANDE 102,31-07-82,0,130.9139054,0
SITIO GRANDE 102,31-08-82,0,145.1994446,0
SITIO GRANDE 102,30-09-82,0,174.9430217,0
SITIO GRANDE 102,31-10-82,0.00147403,189.7625196,0.00147186
SITIO GRANDE 102,30-11-82,0.000955265,465.7056478,0.000954353
SITIO GRANDE 102,31-12-82,0.018931724,270.9376406,0.018579973
SITIO GRANDE 102,31-01-83,0.029545544,279.1071942,0.028697656
SITIO GRANDE 102,28-02-83,0.06400723,512.6384171,0.060156763
SITIO GRANDE 102,31-03-83,0.062923524,529.9549048,0.059198543
SITIO GRANDE 102,30-04-83,0.063863995,303.6281341,0.060030225
SITIO GRANDE 102,31-05-83,0.063670657,210.409258,0.059859372
SITIO GRANDE 102,30-06-83,0.092403461,211.5503672,0.084587301
SITIO GRANDE 102,31-07-83,0.162961497,265.107252,0.140126305
SITIO GRANDE 102,31-08-83,0.110227785,266.0561288,0.099283937
SITIO GRANDE 102,30-09-83,0.099170239,256.4379533,0.090222821
SITIO GRANDE 102,31-10-83,0.137478074,238.0888245,0.120862175
SITIO GRANDE 102,30-11-83,0.227716665,251.91111,0.185479819
SITIO GRANDE 102,31-12-83,0.250244465,222.4589182,0.200156427
SITIO GRANDE 102,31-01-84,0.24956124,231.7112339,0.199719095
SITIO GRANDE 102,29-02-84,0.339312803,234.1732706,0.253348436
SITIO GRANDE 102,31-03-84,0.374244589,264.6658797,0.272327497
SITIO GRANDE 102,30-04-84,0.550836417,320.4884933,0.355186666
SITIO GRANDE 102,31-05-84,0.959691303,492.015043,0.489715549
SITIO GRANDE 102,30-06-84,0.685492521,378.2619243,0.406701609
SITIO GRANDE 102,31-07-84,0.652689181,328.6026173,0.394925548
SITIO GRANDE 102,31-08-84,0.665985271,341.1952582,0.399754597
SITIO GRANDE 102,30-09-84,0.665781441,306.6989927,0.399681149
SITIO GRANDE 102,31-10-84,0.665745995,273.3879996,0.399668375
SITIO GRANDE 102,30-11-84,0.67512025,267.2591696,0.403027932
SITIO GRANDE 102,31-12-84,0.999216593,32.53060074,0.499804071
SITIO GRANDE 102,31-01-85,0.989779015,34.67620273,0.497431628
SITIO GRANDE 102,28-02-85,0.985639661,35.06609524,0.496383951
SITIO GRANDE 102,31-03-85,1.090649648,174.6083406,0.52167978
SITIO GRANDE 102,30-04-85,1.126905025,342.0807887,0.529833261
SITIO GRANDE 102,31-05-85,0.985363922,363.6948346,0.496314006
SITIO GRANDE 102,30-06-85,0.922126756,418.964106,0.479742948
SITIO GRANDE 102,31-07-85,0.786941049,379.6548146,0.440384449
SITIO GRANDE 102,31-08-85,0.628624227,374.5243612,0.385984819
SITIO GRANDE 102,30-09-85,0.311321461,349.344964,0.237410483
SITIO GRANDE 102,31-10-85,0.366618404,320.2500537,0.268266842
SITIO GRANDE 102,30-11-85,0.407178841,331.6170655,0.289358274
SITIO GRANDE 102,31-12-85,0.416063534,395.7724251,0.293816996
SITIO GRANDE 102,31-01-86,0.427142577,438.6136105,0.299299162
SITIO GRANDE 102,28-02-86,0.355136691,418.3311079,0.262067062
SITIO GRANDE 102,31-03-86,0.223555937,495.4701661,0.182710026
SITIO GRANDE 102,30-04-86,0.310981226,486.5417641,0.23721257
SITIO GRANDE 102,31-05-86,0.634868124,458.5994707,0.388329869
SITIO GRANDE 102,30-06-86,0.928265869,464.3554738,0.481399315
SITIO GRANDE 102,31-07-86,1.002669633,484.2270745,0.500666519
SITIO GRANDE 102,31-08-86,1.001936749,472.1390537,0.500483719
SITIO GRANDE 102,30-09-86,1.000581022,463.3165347,0.500145213
SITIO GRANDE 102,31-10-86,0.995222694,466.9279843,0.498802814
SITIO GRANDE 102,30-11-86,1.051598311,442.6168275,0.51257515
SITIO GRANDE 102,31-12-86,1.134604015,456.7650835,0.531529036
SITIO GRANDE 102,31-01-87,1.230065359,181.4373856,0.551582649
SITIO GRANDE 102,28-02-87,1.416216216,195.3554595,0.586129754
SITIO GRANDE 102,31-03-87,1.779682768,208.309789,0.640246718
SITIO GRANDE 102,30-04-87,0,197.6580323,0
SITIO GRANDE 102,31-03-88,1.172839506,158.7141975,0.539772727
SITIO GRANDE 102,31-05-88,0.022787186,276.8420982,0.022279498
SITIO GRANDE 102,30-06-88,0.545611277,273.6627453,0.353006791
SITIO GRANDE 102,31-07-88,0.56630273,268.3984615,0.361553816
SITIO GRANDE 102,31-08-88,0.702348326,235.1593852,0.412576155
SITIO GRANDE 102,30-09-88,0.754774157,236.7668382,0.430126096
SITIO GRANDE 102,31-10-88,0.76701891,235.6532814,0.4340751
SITIO GRANDE 102,30-11-88,0.773539296,233.7669359,0.436155713
SITIO GRANDE 102,31-12-88,0.819243604,237.1494438,0.450321003
SITIO GRANDE 102,31-01-89,0.840934372,229.3694105,0.456797583
SITIO GRANDE 102,28-02-89,0.818299366,249.4307001,0.450035556
SITIO GRANDE 102,31-03-89,0.825565246,263.1430476,0.452224454
SITIO GRANDE 102,30-04-89,0.800229621,249.1295063,0.444515306
SITIO GRANDE 102,31-05-89,0.810795771,228.9612688,0.447756607
SITIO GRANDE 102,30-06-89,0.80420203,198.8345302,0.445738347
SITIO GRANDE 102,31-07-89,0.747244094,179.8898425,0.427670122
SITIO GRANDE 102,31-08-89,0.750156824,192.3736894,0.428622632
SITIO GRANDE 102,30-09-89,0.75,177.2685185,0.428571429
SITIO GRANDE 102,31-10-89,0.733276884,216.0325995,0.423058134
SITIO GRANDE 102,30-11-89,0.693413881,215.3558343,0.409476909
SITIO GRANDE 102,31-12-89,0.680461983,183.6096246,0.404925544
SITIO GRANDE 102,31-01-90,0.880654475,60.23118383,0.468270215
SITIO GRANDE 102,28-02-90,0.622814863,45.86315961,0.383786763
SITIO GRANDE 102,31-03-90,0.764849471,55.57888075,0.433379438
SITIO GRANDE 102,30-04-90,0.781702374,78.60964513,0.438739032
SITIO GRANDE 102,31-05-90,0.838116262,63.92641648,0.455964772
SITIO GRANDE 102,30-06-90,0.949960846,58.6293657,0.48716919
SITIO GRANDE 102,31-07-90,0.865248227,2251.714362,0.463878327
SITIO GRANDE 102,31-08-90,0.072444497,337.0836046,0.067550813
SITIO GRANDE 102,30-09-90,0.053526971,231.9414234,0.050807404
SITIO GRANDE 102,31-10-90,0.051541731,219.3488361,0.049015393
SITIO GRANDE 102,30-11-90,0.050621633,226.5189115,0.048182553
SITIO GRANDE 102,31-12-90,0.161758606,207.3708835,0.139235987
SITIO GRANDE 102,31-01-91,1.767948565,60.85474461,0.63872161
SITIO GRANDE 102,28-02-91,2.356541699,130.3542464,0.70207431
SITIO GRANDE 102,31-03-91,2.356912442,118.878341,0.702107214
SITIO GRANDE 102,30-04-91,2.357142857,116.1664286,0.70212766
SITIO GRANDE 102,31-05-91,2.356912442,127.7518433,0.702107214
SITIO GRANDE 102,30-06-91,2.357142857,135.6509524,0.70212766
SITIO GRANDE 102,31-07-91,2.379953917,141.7797235,0.704137978
SITIO GRANDE 102,31-08-91,2.283737024,130.3148789,0.695468915
SITIO GRANDE 102,31-12-91,2.495327103,137.7028037,0.713903743
SITIO GRANDE 102,31-01-92,2.578341014,129.1221198,0.720540889
SITIO GRANDE 102,29-02-92,2.499384388,124.047279,0.714235451
SITIO GRANDE 102,31-03-92,2.499769585,124.3592166,0.714266904
SITIO GRANDE 102,30-04-92,2.8225,139.53125,0.738391105
SITIO GRANDE 102,31-05-92,3.019626168,138.9373832,0.751220646
SITIO GRANDE 102,31-07-92,3.26984127,218.8936508,0.765799257
SITIO GRANDE 102,31-08-92,0.860344828,95.69137931,0.462465246
SITIO GRANDE 102,30-11-92,0.398843931,82.82254335,0.285123967
SITIO GRANDE 102,31-12-92,0.406198638,85.9011505,0.288862915
SITIO GRANDE 102,31-01-93,0.398753894,92.71339564,0.285077951
SITIO GRANDE 1021,31-12-84,0,290.5825304,0
SITIO GRANDE 1021,31-01-85,0,311.1016455,0
SITIO GRANDE 1021,28-02-85,0,314.387616,0
SITIO GRANDE 1021,31-03-85,0,325.3883955,0
SITIO GRANDE 1021,30-04-85,0.001874703,253.4164918,0.001871195
SITIO GRANDE 1021,31-05-85,0.003690685,228.4409761,0.003677114
SITIO GRANDE 1021,30-06-85,0.00531019,312.4225394,0.00528214
SITIO GRANDE 1021,31-07-85,0.003761108,1776.287952,0.003747015
SITIO GRANDE 1021,31-08-85,0.000876158,602.7498736,0.000875391
SITIO GRANDE 1021,30-09-85,0.000743579,406.5194213,0.000743026
SITIO GRANDE 1021,31-10-85,0.000786617,378.5884158,0.000785999
SITIO GRANDE 1021,30-11-85,0.00056506,391.844877,0.00056474
SITIO GRANDE 1021,31-12-85,6.59E-05,479.1391064,6.59E-05
SITIO GRANDE 1021,31-01-86,0,551.1591485,0
SITIO GRANDE 1021,28-02-86,0,540.5297074,0
SITIO GRANDE 1021,31-03-86,0,609.5851058,0
SITIO GRANDE 1021,30-04-86,0,607.6008239,0
SITIO GRANDE 1021,31-05-86,0,581.5820535,0
SITIO GRANDE 1021,30-06-86,0,572.2361361,0
SITIO GRANDE 1021,31-07-86,0,596.6428236,0
SITIO GRANDE 1021,31-08-86,0,594.7713559,0
SITIO GRANDE 1021,30-09-86,0,570.99861,0
SITIO GRANDE 1021,31-10-86,0,575.2469076,0
SITIO GRANDE 1021,30-11-86,0,545.2114085,0
SITIO GRANDE 1021,31-12-86,0,416.7302035,0
SITIO GRANDE 1021,31-01-87,0,421.7470769,0
SITIO GRANDE 1021,28-02-87,0,428.6542151,0
SITIO GRANDE 1021,31-03-87,0,399.2601228,0
SITIO GRANDE 1021,30-04-87,0,653.9843636,0
SITIO GRANDE 1021,31-05-87,0,2523.164476,0
SITIO GRANDE 1021,30-06-87,0,2637.645171,0
SITIO GRANDE 1021,31-07-87,0,2915.9602,0
SITIO GRANDE 1021,31-08-87,0,318.3515959,0
SITIO GRANDE 1021,30-09-87,0,296.2366437,0
SITIO GRANDE 1021,31-10-87,0,325.1981728,0
SITIO GRANDE 1021,30-11-87,0,321.7487156,0
SITIO GRANDE 1021,31-12-87,0,317.3968762,0
SITIO GRANDE 1021,31-01-88,0,325.1311889,0
SITIO GRANDE 1021,29-02-88,0,323.7113549,0
SITIO GRANDE 1021,31-03-88,0,320.1889901,0
SITIO GRANDE 1021,30-04-88,0,351.9667939,0
SITIO GRANDE 1021,31-05-88,0,374.519164,0
SITIO GRANDE 1021,30-06-88,0,359.2102523,0
SITIO GRANDE 1021,31-07-88,0,343.6622693,0
SITIO GRANDE 1021,31-08-88,0,280.5230363,0
SITIO GRANDE 1021,30-09-88,0,270.2814978,0
SITIO GRANDE 1021,31-10-88,0,263.2883521,0
SITIO GRANDE 1021,30-11-88,0,270.9664282,0
SITIO GRANDE 1021,31-12-88,0,261.5266619,0
SITIO GRANDE 1021,31-01-89,0.009118241,304.4757858,0.00903585
SITIO GRANDE 1021,28-02-89,0.012834919,342.267592,0.012672271
SITIO GRANDE 1021,31-03-89,0.028511543,379.4265067,0.02772117
SITIO GRANDE 1021,30-04-89,0.027966316,373.9307585,0.027205479
SITIO GRANDE 1021,31-05-89,0.028245572,343.649004,0.027469675
SITIO GRANDE 1021,30-06-89,0.028390368,303.671071,0.027606606
SITIO GRANDE 1021,31-07-89,0.028633456,265.2180779,0.027836404
SITIO GRANDE 1021,31-08-89,0.028709689,253.8463808,0.027908446
SITIO GRANDE 1021,30-09-89,0.028707224,234.0061153,0.027906117
SITIO GRANDE 1021,31-10-89,0.028265131,288.2847403,0.027488174
SITIO GRANDE 1021,30-11-89,0.028027522,281.8005345,0.027263397
SITIO GRANDE 1021,31-12-89,0.028495571,243.0947915,0.027706071
SITIO GRANDE 1021,31-01-90,0.038403075,239.9710386,0.036982821
SITIO GRANDE 1021,28-02-90,0.063944584,249.4804511,0.060101423
SITIO GRANDE 1021,31-03-90,0.038538514,241.0652418,0.037108411
SITIO GRANDE 1021,30-04-90,0.041765525,259.1519741,0.040091099
SITIO GRANDE 1021,31-05-90,0.041118052,243.7940825,0.039494131
SITIO GRANDE 1021,30-06-90,0.040699872,237.3303511,0.039108174
SITIO GRANDE 1021,31-07-90,0.048234626,239.136667,0.046015105
SITIO GRANDE 1021,31-08-90,0.051849621,247.8546011,0.049293758
SITIO GRANDE 1021,30-09-90,0.052523094,256.2495795,0.049902082
SITIO GRANDE 1021,31-10-90,0.051183446,245.0586646,0.048691259
SITIO GRANDE 1021,30-11-90,0.05059312,250.1834638,0.048156721
SITIO GRANDE 1021,31-12-90,0.098247692,235.4365217,0.089458592
SITIO GRANDE 1021,31-01-91,0.123884768,233.3624852,0.110229066
SITIO GRANDE 1021,28-02-91,0.173784722,221.7799665,0.148055021
SITIO GRANDE 1021,31-03-91,0.173784722,202.1598902,0.148055021
SITIO GRANDE 1021,30-04-91,0.173946759,197.8251331,0.148172613
SITIO GRANDE 1021,31-05-91,0.173973209,216.7123381,0.148191805
SITIO GRANDE 1021,30-06-91,0.17383959,230.8421047,0.148094844
SITIO GRANDE 1021,31-07-91,0.178098711,241.1214002,0.151174693
SITIO GRANDE 1021,31-08-91,0.176631459,240.954793,0.150116213
SITIO GRANDE 1021,30-09-91,0.192434066,260.2278127,0.161379208
SITIO GRANDE 1021,31-10-91,0.229564111,270.5671291,0.186703653
SITIO GRANDE 1021,30-11-91,0.229571264,251.9383748,0.186708384
SITIO GRANDE 1021,31-12-91,0.224308554,254.2695939,0.183212437
SITIO GRANDE 1021,31-01-92,0.214425902,284.5045951,0.176565653
SITIO GRANDE 1021,29-02-92,0.207502163,267.9509579,0.171844134
SITIO GRANDE 1021,31-03-92,0.231825586,276.801671,0.188196762
SITIO GRANDE 1021,30-04-92,0.250171838,306.3764378,0.200109961
SITIO GRANDE 1021,31-05-92,0.250240639,302.8213723,0.200153979
SITIO GRANDE 1021,30-06-92,0.261858414,363.5144334,0.207518063
SITIO GRANDE 1021,31-07-92,0.291829232,442.8530725,0.225903877
SITIO GRANDE 1021,31-08-92,0.241598653,394.2642376,0.194586755
SITIO GRANDE 1021,30-09-92,0.184426484,383.9066815,0.155709524
SITIO GRANDE 1021,31-10-92,0.299256233,357.2151925,0.23032888
SITIO GRANDE 1021,30-11-92,0.311330803,339.2683089,0.237415915
SITIO GRANDE 1021,31-12-92,0.32371134,323.80615,0.244548287
SITIO GRANDE 1021,31-01-93,0.349005245,300.6112226,0.258713038
SITIO GRANDE 1021,28-02-93,0.367818938,309.0593982,0.268909084
SITIO GRANDE 1021,31-03-93,0.366126179,358.1305818,0.268003194
SITIO GRANDE 1021,30-04-93,0.365466625,377.456241,0.267649621
SITIO GRANDE 1021,31-05-93,0.365216396,313.222148,0.26751539
SITIO GRANDE 1021,30-06-93,0.357276236,318.6201917,0.263230304
SITIO GRANDE 1021,31-07-93,0.350779245,305.743381,0.259686582
SITIO GRANDE 1021,31-08-93,0.351277998,302.9278253,0.259959829
SITIO GRANDE 1021,30-09-93,0.352095312,303.7482708,0.260407169
SITIO GRANDE 1021,31-10-93,0.355075032,313.9592252,0.262033484
SITIO GRANDE 1021,30-11-93,0.401535564,318.223864,0.286496878
SITIO GRANDE 1021,31-12-93,0.427662842,309.9248532,0.299554509
SITIO GRANDE 1021,31-01-94,0.409133263,343.0008685,0.290343911
SITIO GRANDE 1021,28-02-94,0.415539048,354.426571,0.293555341
SITIO GRANDE 1021,31-03-94,0.413758788,332.7240756,0.292665758
SITIO GRANDE 1021,30-04-94,0.416797945,313.9584205,0.294183053
SITIO GRANDE 1021,31-05-94,0.412960575,308.7508014,0.292266169
SITIO GRANDE 1021,30-06-94,0.409244517,333.0589071,0.290399936
SITIO GRANDE 1021,31-07-94,0.433530184,370.8384796,0.302421385
SITIO GRANDE 1021,31-08-94,0.470723681,379.5273888,0.320062624
SITIO GRANDE 1021,30-09-94,0.470489141,376.274244,0.319954176
SITIO GRANDE 1021,31-10-94,0.469246601,354.8937484,0.319379062
SITIO GRANDE 1021,30-11-94,0.470433087,376.4949405,0.319928252
SITIO GRANDE 1021,31-12-94,0.476514166,356.1064571,0.322729153
SITIO GRANDE 1021,31-01-95,0.516621956,346.6899092,0.340639903
SITIO GRANDE 1021,28-02-95,0.514995421,408.5081616,0.339931998
SITIO GRANDE 1021,31-03-95,0.521216898,399.2177175,0.342631546
SITIO GRANDE 1021,30-04-95,0.571148863,421.0166196,0.363523073
SITIO GRANDE 1021,31-05-95,0.610471479,402.8119443,0.379063825
SITIO GRANDE 1021,30-06-95,0.642132397,381.7188057,0.391035703
SITIO GRANDE 1021,31-07-95,0.640236961,359.2891509,0.390331993
SITIO GRANDE 1021,31-08-95,0.666847545,386.0582687,0.400065109
SITIO GRANDE 1021,30-09-95,0.705441109,447.0001667,0.413641436
SITIO GRANDE 1021,31-10-95,0.745803775,498.1416544,0.427197939
SITIO GRANDE 1021,30-11-95,0.726849673,471.0819739,0.420910798
SITIO GRANDE 1021,31-12-95,0.723761261,451.1220095,0.419873261
SITIO GRANDE 1021,31-01-96,0.721744021,365.4601898,0.419193569
SITIO GRANDE 1021,29-02-96,0.727999799,327.9670406,0.421296229
SITIO GRANDE 1021,31-03-96,0.744562859,302.9083281,0.426790502
SITIO GRANDE 1021,30-04-96,0.78445865,314.2034559,0.439605955
SITIO GRANDE 1021,31-05-96,0.803398356,342.3950681,0.445491343
SITIO GRANDE 1021,30-06-96,0.812066348,428.9570782,0.448143827
SITIO GRANDE 1021,31-07-96,0.803392359,429.5036051,0.445489499
SITIO GRANDE 1021,31-08-96,0.81149124,390.4099876,0.447968625
SITIO GRANDE 1021,30-09-96,0.836920589,419.5217434,0.455610653
SITIO GRANDE 1021,31-10-96,0.848560733,408.8556053,0.459038601
SITIO GRANDE 1021,30-11-96,0.794557702,388.9728649,0.442759629
SITIO GRANDE 1021,31-12-96,0.741851587,390.9698401,0.425898275
SITIO GRANDE 1021,31-01-97,0.717806871,370.5230717,0.417862382
SITIO GRANDE 1021,28-02-97,0.665889305,323.5373317,0.399720019
SITIO GRANDE 1021,31-03-97,0.65477114,320.3271196,0.395686826
SITIO GRANDE 1021,30-04-97,0.645517811,349.2900684,0.392288559
SITIO GRANDE 1021,31-05-97,0.664303414,375.6308737,0.399148021
SITIO GRANDE 1021,30-06-97,0.664826433,385.1870093,0.399336784
SITIO GRANDE 1021,31-07-97,0.667491795,413.2278027,0.400296899
SITIO GRANDE 1021,31-08-97,0.667066758,431.0066301,0.400143998
SITIO GRANDE 1021,30-09-97,0.667226241,461.3328825,0.400201379
SITIO GRANDE 1021,31-10-97,0.667442673,385.7314515,0.400279232
SITIO GRANDE 1021,30-11-97,0.666847739,236.8520352,0.400065179
SITIO GRANDE 1021,31-12-97,0.666642772,230.3485902,0.399991398
SITIO GRANDE 1021,31-01-98,0.666857826,208.0739427,0.400068809
SITIO GRANDE 1021,28-02-98,0.635110097,204.4895575,0.388420387
SITIO GRANDE 1021,31-03-98,0.694362224,227.9561905,0.409807427
SITIO GRANDE 1021,30-04-98,0.859662003,291.4190698,0.462267875
SITIO GRANDE 1021,31-05-98,0.920049041,326.2477427,0.47917997
SITIO GRANDE 1021,30-06-98,0.923807297,347.0417524,0.480197418
SITIO GRANDE 1021,31-07-98,0.885414872,321.7493109,0.469612755
SITIO GRANDE 1021,31-08-98,0.942095754,343.2694219,0.48509233
SITIO GRANDE 1021,30-09-98,0.922054795,342.7847336,0.479723469
SITIO GRANDE 1021,31-10-98,1.002758472,330.4520504,0.500688668
SITIO GRANDE 1021,30-11-98,1.101494768,391.4997571,0.524148232
SITIO GRANDE 1021,31-12-98,1.118292683,424.5501355,0.527921704
SITIO GRANDE 1021,31-01-99,1.015672162,468.0528984,0.503887577
SITIO GRANDE 1021,28-02-99,1.024472201,508.1608047,0.506044094
SITIO GRANDE 1021,31-03-99,1.113782499,473.7437905,0.526914429
SITIO GRANDE 1021,30-04-99,1.136090802,469.5746006,0.531855107
SITIO GRANDE 1021,31-05-99,1.184323318,443.548998,0.542192316
SITIO GRANDE 1021,30-06-99,1.474106182,449.5665193,0.595813629
SITIO GRANDE 1021,31-07-99,1.969733131,558.7474506,0.663269406
SITIO GRANDE 1021,31-08-99,2.069729708,588.2348332,0.67423842
SITIO GRANDE 1021,30-09-99,2.641140025,547.5182156,0.725360741
SITIO GRANDE 1021,31-10-99,3.334904694,613.5849559,0.769314421
SITIO GRANDE 1021,30-04-00,0.010141595,305.0410263,0.010039776
SITIO GRANDE 1021,31-05-00,0.006651698,326.9387033,0.006607745
SITIO GRANDE 1021,30-06-00,0.011123596,334.036264,0.011001222
SITIO GRANDE 1021,31-07-00,0.011118259,322.9095316,0.010996003
SITIO GRANDE 1021,31-08-00,0.143879434,345.4858109,0.125781992
SITIO GRANDE 1021,30-09-00,0.398470428,360.8253739,0.284933038
SITIO GRANDE 1021,31-10-00,0.428206364,310.5738464,0.299821072
SITIO GRANDE 1021,30-11-00,0.428225108,308.5175108,0.299830262
SITIO GRANDE 1021,31-12-00,0.61563424,338.2973967,0.381048027
SITIO GRANDE 1021,31-01-01,0.720825806,353.0919484,0.418883657
SITIO GRANDE 1021,28-02-01,1.026591777,391.0370354,0.506560714
SITIO GRANDE 1021,31-03-01,1.281046614,432.7105541,0.56160475
SITIO GRANDE 1021,30-04-01,1.10042735,460.5398291,0.523906409
SITIO GRANDE 1021,31-05-01,1.100413565,443.2395368,0.523903284
SITIO GRANDE 1021,30-06-01,1.101581197,391.8351282,0.524167802
SITIO GRANDE 1021,31-07-01,1.101488834,237.9926799,0.524146889
SITIO GRANDE 1021,31-08-01,1.107571802,337.695866,0.525520317
SITIO GRANDE 1021,30-09-01,1.118431373,371.9192157,0.52795261
SITIO GRANDE 1021,31-10-01,1.118151501,360.5170081,0.527890238
SITIO GRANDE 1021,30-11-01,1.118970588,365.884951,0.528072732
SITIO GRANDE 1021,31-12-01,1.216598086,360.0492787,0.548858223
SITIO GRANDE 1021,31-01-02,1.281231672,384.0444575,0.561640314
SITIO GRANDE 1021,28-02-02,2.137247706,336.2180734,0.681249269
SITIO GRANDE 1021,31-03-02,3.781705586,243.2186815,0.7908696
SITIO GRANDE 1021,30-04-02,3.79397253,241.4307241,0.791404729
SITIO GRANDE 1021,31-05-02,3.576329331,214.5269297,0.781484258
SITIO GRANDE 1021,30-06-02,3.545128205,217.9730769,0.779984204
SITIO GRANDE 1021,31-07-02,3.553846154,214.7875931,0.780405405
SITIO GRANDE 1021,31-08-02,3.545409429,215.7555831,0.779997816
