pozo,fecha,tipo de registro,estrangulador (pg),nivel medio de los disparos (mbmr),gradiente pozo (kg/cm2/m),gradiente yacimiento (kg/cm2/m),presion superficie (kg/cm2),de fondo cerrado gradiente de yacimiento (kg/cm2),de fondo cerrado gradiente de pozo (kg/cm2)
SITIO GRANDE 71,1986-10-27,CERRADO,N/A,3887.5,0.0,0.056,12.0,296.76,290.72
SITIO GRANDE 71,1986-11-16,CERRADO,N/A,3887.5,0.0,0.056,7.0,299.76,292.39
SITIO GRANDE 71,1987-01-18,CERRADO,N/A,3887.5,0.0,0.056,1.8,308.2,287.7
SITIO GRANDE 71,1987-03-30,CERRADO,N/A,3887.5,0.0,0.056,0.0,303.1,284.57
SITIO GRANDE 71,1987-05-27,CERRADO,N/A,3887.5,0.0,0.056,0.0,305.3,286.94
SITIO GRANDE 71,1987-08-07,CERRADO,N/A,3887.5,0.0,0.056,0.0,307.1,287.24
SITIO GRANDE 71,1987-11-09,CERRADO,N/A,3887.5,0.0,0.056,0.0,306.3,286.86
SITIO GRANDE 71,1987-12-11,CERRADO,N/A,3887.5,0.0,0.056,0.0,308.6,288.41
SITIO GRANDE 71,1988-06-01,CERRADO,N/A,3887.5,0.0,0.056,0.0,308.6,296.69
SITIO GRANDE 71,1988-03-15,CERRADO,N/A,3887.5,0.0,0.056,0.0,285.8,298.07
SITIO GRANDE 71,1988-11-05,CERRADO,N/A,3887.5,0.0,0.056,0.0,308.2,296.2
SITIO GRANDE 71,1988-07-17,CERRADO,N/A,3887.5,0.0,0.056,0.0,309.1,300.1
SITIO GRANDE 71,1988-08-09,CERRADO,N/A,3887.5,0.0,0.056,0.0,308.4,304.26
SITIO GRANDE 71,1988-04-11,CERRADO,N/A,3887.5,0.0,0.056,0.0,311.5,299.34
SITIO GRANDE 71,1989-12-02,CERRADO,N/A,3887.5,0.0,0.056,0.0,312.9,312.27
SITIO GRANDE 71,1989-05-21,CERRADO,N/A,3887.5,0.0,0.056,3.8,312.86,303.67
SITIO GRANDE 71,1989-08-15,CERRADO,N/A,3887.5,0.0,0.056,0.0,315.21,307.9
SITIO GRANDE 71,1989-08-12,CERRADO,N/A,3887.5,0.0,0.056,0.0,312.6,308.82
SITIO GRANDE 71,1990-02-28,CERRADO,N/A,3887.5,0.0,0.056,0.0,315.81,312.47
SITIO GRANDE 71,1990-09-05,CERRADO,N/A,3887.5,0.0,0.056,0.0,312.6,323.22
SITIO GRANDE 71,1990-08-16,CERRADO,N/A,3887.5,0.0,0.056,0.0,310.98,316.58
SITIO GRANDE 71,1990-12-13,CERRADO,N/A,3887.5,0.0,0.056,0.0,311.24,317.79
SITIO GRANDE 71,1991-12-21,CERRADO,N/A,3887.5,0.0,0.056,0.0,312.86,319.59
SITIO GRANDE 71,1991-08-04,CERRADO,N/A,3887.5,0.0,0.056,0.0,312.5,319.09
SITIO GRANDE 71,1991-08-07,CERRADO,N/A,3887.5,0.0,0.056,0.0,316.13,322.38
SITIO GRANDE 71,1991-05-10,CERRADO,N/A,3887.5,0.0,0.056,0.0,318.97,319.99
SITIO GRANDE 71,1991-08-10,CERRADO,N/A,3887.5,0.0,0.056,0.0,312.72,298.07
SITIO GRANDE 71,1992-10-01,CERRADO,N/A,3887.5,0.0,0.056,0.0,316.1,321.46
SITIO GRANDE 71,1991-11-01,CERRADO,N/A,3887.5,0.0,0.056,0.0,318.28,321.12
SITIO GRANDE 71,1992-07-04,CERRADO,N/A,3887.5,0.0,0.056,0.0,322.99,319.65
SITIO GRANDE 71,1992-06-15,CERRADO,N/A,3887.5,0.0,0.056,0.0,315.28,323.6
SITIO GRANDE 71,1992-07-16,CERRADO,N/A,3887.5,0.0,0.056,27.22,318.77,322.88
SITIO GRANDE 71,1992-12-23,CERRADO,N/A,3887.5,0.0,0.056,36.97,322.1,325.57
SITIO GRANDE 71,1993-07-25,CERRADO,N/A,3887.5,0.0,0.056,1.44,322.31,329.55
SITIO GRANDE 71,1993-10-18,CERRADO,N/A,3887.5,0.0,0.056,0.0,321.77,326.94
SITIO GRANDE 71,1993-09-14,CERRADO,N/A,3887.5,0.0,0.056,0.0,319.83,329.35
SITIO GRANDE 71,1993-10-18,CERRADO,N/A,3887.5,0.0,0.056,0.0,321.89,326.94
SITIO GRANDE 71,1994-01-31,CERRADO,N/A,3887.5,0.0,0.056,0.0,324.11,324.83
SITIO GRANDE 71,1994-09-03,CERRADO,N/A,3887.5,0.0,0.056,0.0,326.1,324.83
SITIO GRANDE 71,1994-05-13,CERRADO,N/A,3887.5,0.0,0.056,0.0,327.52,326.71
SITIO GRANDE 71,1994-07-20,CERRADO,N/A,3887.5,0.0,0.056,0.0,325.54,326.27
SITIO GRANDE 71,1994-12-13,CERRADO,N/A,3887.5,0.0,0.056,12.94,343.29,330.64
SITIO GRANDE 71,1995-09-01,CERRADO,N/A,3887.5,0.0,0.056,116.5,333.66,331.48
SITIO GRANDE 71,1995-01-05,CERRADO,N/A,3887.5,0.0,0.056,112.9,321.76,324.75
SITIO GRANDE 71,1995-04-07,CERRADO,N/A,3887.5,0.0,0.056,105.2,317.26,327.36
SITIO GRANDE 71,1995-12-23,CERRADO,N/A,3887.5,0.0,0.056,90.4,318.66,330.11
SITIO GRANDE 71,1996-06-20,CERRADO,N/A,3887.5,0.0,0.056,96.8,317.26,336.58
SITIO GRANDE 71,1996-10-09,CERRADO,N/A,3887.5,0.0,0.056,103.9,316.16,326.91
SITIO GRANDE 71,1998-03-01,CERRADO,N/A,3887.5,0.0,0.056,0.0,318.96,330.93
SITIO GRANDE 71,1998-05-14,CERRADO,N/A,3887.5,0.0,0.056,0.0,328.04,323.97
SITIO GRANDE 71,1998-08-24,CERRADO,N/A,3887.5,0.0,0.056,0.0,324.14,335.21
SITIO GRANDE 71,1998-11-18,CERRADO,N/A,3887.5,0.0,0.056,0.0,320.76,328.84
SITIO GRANDE 71,1998-12-29,CERRADO,N/A,3887.5,0.0,0.056,0.0,309.1,328.13
SITIO GRANDE 71,1999-07-23,CERRADO,N/A,3887.5,0.0,0.056,0.0,299.94,328.88
SITIO GRANDE 71,1999-11-16,CERRADO,N/A,3887.5,0.0,0.056,0.0,311.64,332.14
SITIO GRANDE 71,2000-03-20,CERRADO,N/A,3887.5,0.0,0.056,0.0,299.94,334.53
SITIO GRANDE 71,2000-10-11,CERRADO,N/A,3887.5,0.0,0.056,0.0,299.34,336.0
SITIO GRANDE 71,2001-06-03,CERRADO,N/A,3887.5,0.0,0.056,0.0,296.84,331.68
SITIO GRANDE 71,2006-02-20,CERRADO,N/A,3860.0,0.0,0.056,0.0,294.14,354.51
SITIO GRANDE 73,1974-12-23,CERRADO,N/A,4055.0,0.0,0.056,0.0,294.74,332.64
SITIO GRANDE 73,1975-09-04,CERRADO,N/A,4055.0,0.0,0.056,0.0,292.74,321.74
SITIO GRANDE 73,1975-06-12,CERRADO,N/A,4055.0,0.0,0.056,0.0,291.24,317.6
SITIO GRANDE 73,1976-04-15,CERRADO,N/A,4055.0,0.0,0.056,0.0,291.14,319.09
SITIO GRANDE 73,1976-09-08,CERRADO,N/A,4055.0,0.0,0.056,0.0,295.44,317.6
SITIO GRANDE 73,1977-01-30,CERRADO,N/A,4055.0,0.0,0.056,0.0,299.54,316.59
SITIO GRANDE 73,1977-03-08,CERRADO,N/A,4145.0,0.0,0.056,0.0,298.44,322.45
SITIO GRANDE 73,1978-04-13,CERRADO,N/A,4145.0,0.0,0.056,0.0,301.84,329.84
SITIO GRANDE 73,1978-04-15,CERRADO,N/A,4145.0,0.0,0.056,0.0,299.54,325.98
SITIO GRANDE 73,1982-01-13,CERRADO,N/A,4145.0,0.0,0.056,0.0,305.24,315.7
SITIO GRANDE 73,1983-05-03,CERRADO,N/A,4145.0,0.0,0.056,0.0,320.94,304.7
SITIO GRANDE 73,1984-06-11,CERRADO,N/A,4145.0,0.0,0.056,0.0,317.24,297.04
SITIO GRANDE 73,1984-03-13,CERRADO,N/A,4145.0,0.0,0.056,0.0,322.44,309.18
SITIO GRANDE 73,1984-06-11,CERRADO,N/A,4145.0,0.0,0.056,0.0,322.04,297.04
SITIO GRANDE 73,1985-01-18,CERRADO,N/A,4145.0,0.0,0.056,0.0,322.84,296.24
SITIO GRANDE 73,1985-12-03,CERRADO,N/A,4145.0,0.0,0.056,0.0,318.54,293.81
SITIO GRANDE 73,1985-05-13,CERRADO,N/A,4145.0,0.0,0.056,0.0,320.94,291.43
SITIO GRANDE 73,1985-05-10,CERRADO,N/A,4145.0,0.0,0.056,0.0,324.04,290.34
SITIO GRANDE 73,1985-10-31,CERRADO,N/A,4145.0,0.0,0.056,0.0,324.64,289.78
SITIO GRANDE 73,1986-03-03,CERRADO,N/A,4145.0,0.0,0.056,0.0,325.74,288.28
SITIO GRANDE 73,1986-06-18,CERRADO,N/A,4145.0,0.0,0.056,0.0,323.86,292.37
SITIO GRANDE 73,1986-10-26,CERRADO,N/A,4145.0,0.0,0.056,0.0,328.56,291.94
SITIO GRANDE 73,1987-02-16,CERRADO,N/A,4145.0,0.0,0.056,0.0,328.8,296.58
SITIO GRANDE 73,1987-06-26,CERRADO,N/A,4145.0,0.0,0.056,0.0,323.58,295.3
SITIO GRANDE 73,1987-10-15,CERRADO,N/A,4145.0,0.0,0.056,0.0,326.91,298.33
SITIO GRANDE 73,1988-02-25,CERRADO,N/A,4145.0,0.0,0.056,0.0,326.35,295.53
SITIO GRANDE 73,1988-08-06,CERRADO,N/A,4145.0,0.0,0.056,3.93,329.14,302.54
SITIO GRANDE 73,1989-07-26,CERRADO,N/A,4145.0,0.0,0.056,0.0,326.5,317.93
SITIO GRANDE 73,1990-03-24,CERRADO,N/A,4145.0,0.0,0.056,0.0,328.65,314.07
SITIO GRANDE 73,1990-12-10,CERRADO,N/A,4145.0,0.0,0.056,0.0,329.97,319.65
SITIO GRANDE 73,1991-02-14,CERRADO,N/A,4145.0,0.0,0.056,0.0,327.1,319.52
SITIO GRANDE 73,1991-11-15,CERRADO,N/A,4145.0,0.0,0.056,0.0,331.01,320.55
SITIO GRANDE 73,1992-01-16,CERRADO,N/A,4145.0,0.0,0.056,0.0,334.84,316.07
SITIO GRANDE 73,1992-04-04,CERRADO,N/A,4145.0,0.0,0.056,0.0,342.19,318.25
SITIO GRANDE 73,1992-07-19,CERRADO,N/A,4145.0,0.0,0.056,0.0,324.8,321.43
SITIO GRANDE 73,1992-09-10,CERRADO,N/A,4145.0,0.0,0.056,0.0,326.91,322.18
SITIO GRANDE 73,1993-02-16,CERRADO,N/A,4145.0,0.0,0.056,0.0,333.94,323.14
SITIO GRANDE 73,1993-05-07,CERRADO,N/A,4145.0,0.0,0.056,0.0,333.69,320.77
SITIO GRANDE 73,1993-09-14,CERRADO,N/A,4145.0,0.0,0.056,0.0,335.71,325.93
SITIO GRANDE 73,1993-10-20,CERRADO,N/A,4145.0,0.0,0.056,0.0,334.19,325.78
SITIO GRANDE 73,1994-01-31,CERRADO,N/A,4145.0,0.0,0.056,0.0,332.03,320.54
SITIO GRANDE 73,1994-05-13,CERRADO,N/A,4145.0,0.0,0.056,0.0,331.87,324.26
SITIO GRANDE 73,1994-07-21,CERRADO,N/A,4145.0,0.0,0.056,0.0,335.38,322.0
SITIO GRANDE 73,1994-09-14,CERRADO,N/A,4145.0,0.0,0.056,0.0,330.15,326.13
SITIO GRANDE 73,1994-12-14,CERRADO,N/A,4145.0,0.0,0.056,0.0,331.35,323.14
SITIO GRANDE 73,1995-09-01,CERRADO,N/A,4145.0,0.0,0.056,0.0,334.76,325.49
SITIO GRANDE 73,1995-04-05,CERRADO,N/A,4145.0,0.0,0.056,0.0,334.76,327.46
SITIO GRANDE 73,1995-11-07,CERRADO,N/A,4145.0,0.0,0.056,0.0,331.64,324.75
SITIO GRANDE 73,1996-03-18,CERRADO,N/A,4145.0,0.0,0.056,0.0,330.8,328.16
SITIO GRANDE 73,1996-05-22,CERRADO,N/A,4145.0,0.0,0.056,0.0,323.87,331.64
SITIO GRANDE 73,1996-06-29,CERRADO,N/A,4145.0,0.0,0.056,0.0,334.2,339.12
SITIO GRANDE 73,1996-10-09,CERRADO,N/A,4145.0,0.0,0.056,0.0,337.08,326.59
SITIO GRANDE 73,1996-11-18,CERRADO,N/A,4145.0,0.0,0.056,0.0,340.8,328.96
SITIO GRANDE 73,1996-12-13,CERRADO,N/A,4145.0,0.0,0.056,0.0,346.81,331.08
SITIO GRANDE 73,1997-04-06,CERRADO,N/A,4145.0,0.0,0.056,0.0,349.68,331.14
SITIO GRANDE 73,1997-08-15,CERRADO,N/A,4145.0,0.0,0.056,0.0,372.33,333.92
SITIO GRANDE 73,1997-09-16,CERRADO,N/A,4145.0,0.0,0.056,0.0,355.92,331.33
SITIO GRANDE 73,1997-12-18,CERRADO,N/A,4145.0,0.0,0.056,0.44,389.31,328.86
SITIO GRANDE 73,1998-12-01,CERRADO,N/A,4145.0,0.0,0.056,1.03,390.72,328.75
SITIO GRANDE 73,1998-03-26,CERRADO,N/A,4145.0,0.0,0.056,184.0,413.44,331.17
SITIO GRANDE 73,1998-05-19,CERRADO,N/A,4145.0,0.0,0.056,161.6,381.34,326.99
SITIO GRANDE 73,1998-03-09,CERRADO,N/A,4145.0,0.0,0.056,139.9,347.04,328.4
SITIO GRANDE 73,1998-12-18,CERRADO,N/A,4145.0,0.0,0.056,119.9,326.44,331.53
SITIO GRANDE 73,1999-06-03,CERRADO,N/A,4145.0,0.0,0.056,125.3,320.44,331.92
SITIO GRANDE 73,1999-09-07,CERRADO,N/A,4145.0,0.0,0.056,109.0,312.94,328.91
SITIO GRANDE 73,1999-12-11,CERRADO,N/A,4145.0,0.0,0.056,67.1,319.79,330.1
SITIO GRANDE 73,2000-03-03,CERRADO,N/A,4145.0,0.0,0.056,117.7,319.14,323.19
SITIO GRANDE 73,2001-06-03,CERRADO,N/A,4145.0,0.0,0.056,84.3,319.24,333.49
SITIO GRANDE 73,2001-10-11,CERRADO,N/A,4145.0,0.0,0.056,124.6,315.06,336.35
SITIO GRANDE 73,2002-05-03,CERRADO,N/A,4145.0,0.0,0.056,126.2,298.96,340.06
SITIO GRANDE 73,2002-07-21,CERRADO,N/A,4145.0,0.0,0.056,0.0,298.35,346.2
SITIO GRANDE 73,2003-03-22,CERRADO,N/A,4145.0,0.0,0.056,146.0,280.3,346.8
SITIO GRANDE 73,2004-04-30,CERRADO,N/A,4145.0,0.0,0.056,0.0,321.16,369.34
SITIO GRANDE 73,2004-08-18,CERRADO,N/A,4145.0,0.0,0.056,14.56,169.45,353.2
SITIO GRANDE 73,2011-01-25,CERRADO,N/A,4145.0,0.0,0.056,7.99,283.56,0.0
SITIO GRANDE 73,2012-09-03,CERRADO,N/A,4145.0,0.0,0.056,44.86,194.43,0.0
SITIO GRANDE 80,1974-12-04,CERRADO,N/A,3826.5,0.0,0.056,39.46,165.43,414.17
SITIO GRANDE 80,1974-02-08,CERRADO,N/A,3826.5,0.0,0.056,0.25,329.34,380.98
SITIO GRANDE 80,1974-12-16,CERRADO,N/A,3826.5,0.0,0.056,149.36,314.69,348.87
SITIO GRANDE 80,1975-10-04,CERRADO,N/A,3826.5,0.0,0.056,30.55,334.28,325.71
SITIO GRANDE 80,1975-02-12,CERRADO,N/A,3826.5,0.0,0.056,102.85,349.46,321.17
SITIO GRANDE 80,1976-04-16,CERRADO,N/A,3826.5,0.0,0.056,99.98,298.65,312.9
SITIO GRANDE 80,1976-07-15,CERRADO,N/A,3826.5,0.0,0.056,0.0,434.35,320.86
SITIO GRANDE 80,1976-08-14,CERRADO,N/A,3826.5,0.0,0.056,0.0,347.85,318.78
SITIO GRANDE 80,1976-09-12,CERRADO,N/A,3826.5,0.0,0.056,0.0,331.65,320.7
SITIO GRANDE 80,1978-02-03,CERRADO,N/A,3826.5,0.0,0.056,0.0,323.05,314.29
SITIO GRANDE 80,1980-02-10,CERRADO,N/A,3826.5,0.0,0.056,0.0,320.75,298.19
SITIO GRANDE 80,1984-05-19,CERRADO,N/A,3826.5,0.0,0.056,0.0,312.05,298.73
SITIO GRANDE 80,1985-05-04,CERRADO,N/A,3826.5,0.0,0.056,0.0,320.57,280.38
SITIO GRANDE 80,1998-02-21,CERRADO,N/A,3894.0,0.0,0.056,0.0,285.29,330.19
SITIO GRANDE 80,1998-10-03,CERRADO,N/A,3894.0,0.0,0.056,0.0,315.09,0.0
SITIO GRANDE 80,1998-09-04,CERRADO,N/A,3798.5,0.0,0.056,0.0,309.99,0.0
SITIO GRANDE 80,1998-05-22,CERRADO,N/A,3776.5,0.0,0.056,0.0,301.05,0.0
SITIO GRANDE 80,1998-07-07,CERRADO,N/A,3776.5,0.0,0.056,0.0,304.45,0.0
SITIO GRANDE 80,2004-11-13,CERRADO,N/A,3776.5,0.0,0.056,0.0,303.56,343.47
SITIO GRANDE 80,2006-02-20,CERRADO,"1""",3776.5,0.0,0.056,164.0,301.06,352.21
SITIO GRANDE 80,2010-03-21,CERRADO,N/A,3756.5,0.0,0.056,177.0,302.46,349.95
SITIO GRANDE 80,2013-07-23,CERRADO,N/A,3777.0,0.0,0.056,0.0,311.06,363.32
SITIO GRANDE 80,2013-11-21,CERRADO,N/A,3777.0,0.0,0.056,0.0,314.06,0.0
SITIO GRANDE 81,1973-11-25,CERRADO,N/A,4001.0,0.0,0.056,0.0,308.26,434.84
SITIO GRANDE 81,1974-12-21,CERRADO,N/A,4001.0,0.0,0.056,0.0,311.66,355.87
SITIO GRANDE 81,1975-11-04,CERRADO,N/A,4001.0,0.0,0.056,26.05,337.26,339.06
SITIO GRANDE 81,1975-07-08,CERRADO,N/A,4001.0,0.0,0.056,122.18,336.96,330.46
SITIO GRANDE 81,1975-02-07,CERRADO,N/A,4001.0,0.0,0.056,121.72,336.44,327.54
SITIO GRANDE 81,1976-06-04,CERRADO,N/A,4001.0,0.0,0.056,121.72,336.02,314.52
SITIO GRANDE 81,1976-04-08,CERRADO,N/A,4001.0,0.0,0.056,121.72,336.07,321.28
SITIO GRANDE 81,1977-02-14,CERRADO,N/A,4001.0,0.0,0.056,121.72,336.1,0.0
SITIO GRANDE 81,1977-02-07,CERRADO,N/A,4001.0,0.0,0.056,121.72,336.14,315.42
SITIO GRANDE 81,1978-11-02,CERRADO,N/A,4001.0,0.0,0.056,121.72,336.16,312.42
SITIO GRANDE 81,1981-11-27,CERRADO,N/A,4001.0,0.0,0.056,157.76,351.72,305.37
SITIO GRANDE 81,1982-02-18,CERRADO,N/A,4001.0,0.0,0.056,0.0,228.62,306.86
SITIO GRANDE 81,1982-03-22,CERRADO,N/A,3867.0,0.0,0.056,89.3,344.75,286.2
SITIO GRANDE 81,1982-03-22,CERRADO,N/A,3867.0,0.0,0.056,111.6,319.5,295.81
SITIO GRANDE 81,1982-10-06,CERRADO,N/A,3867.0,0.0,0.056,115.9,319.72,296.37
SITIO GRANDE 81,1982-09-22,CERRADO,N/A,3867.0,0.0,0.056,115.6,321.32,303.0
SITIO GRANDE 81,1982-10-19,CERRADO,N/A,3867.0,0.0,0.056,114.4,320.62,307.24
SITIO GRANDE 81,1982-11-21,CERRADO,N/A,3867.0,0.0,0.056,103.2,317.82,302.8
SITIO GRANDE 81,1983-01-30,CERRADO,N/A,3908.0,0.0,0.056,96.7,310.72,315.21
SITIO GRANDE 81,2004-10-20,CERRADO,N/A,3860.0,0.0,0.056,82.3,308.52,345.07
SITIO GRANDE 81,2005-03-02,CERRADO,N/A,3860.0,0.0,0.056,79.7,312.02,337.83
SITIO GRANDE 81,2005-03-02,CERRADO,N/A,3860.0,0.0,0.056,78.0,312.22,338.03
SITIO GRANDE 81,2005-03-02,CERRADO,N/A,3860.0,0.0,0.056,22.0,311.62,337.6
SITIO GRANDE 81,2005-04-02,CERRADO,N/A,3860.0,0.0,0.056,30.6,310.52,337.65
SITIO GRANDE 81,2005-05-02,CERRADO,N/A,3860.0,0.0,0.056,0.0,304.17,337.69
SITIO GRANDE 81,2005-06-02,CERRADO,N/A,3860.0,0.0,0.056,110.0,304.17,337.73
SITIO GRANDE 81,2005-07-02,CERRADO,N/A,3860.0,0.0,0.056,26.8,306.28,337.74
SITIO GRANDE 81,2010-03-06,CERRADO,N/A,3882.5,0.0,0.056,20.6,304.18,358.45
SITIO GRANDE 82,1976-08-01,CERRADO,N/A,3955.0,0.0,0.056,0.0,308.98,0.0
SITIO GRANDE 82,1976-01-19,CERRADO,N/A,3955.0,0.0,0.056,8.4,302.48,344.17
SITIO GRANDE 82,1976-03-25,CERRADO,N/A,3955.0,0.0,0.056,0.0,311.98,320.2
SITIO GRANDE 82,1976-03-08,CERRADO,N/A,3955.0,0.0,0.056,11.4,298.56,320.2
SITIO GRANDE 82,1977-02-25,CERRADO,N/A,3955.0,0.0,0.056,8.0,309.37,321.8
SITIO GRANDE 82,1977-11-26,CERRADO,N/A,3955.0,0.0,0.056,91.4,308.7,321.34
SITIO GRANDE 82,1978-02-15,CERRADO,N/A,3955.0,0.0,0.056,83.3,308.1,318.54
SITIO GRANDE 82,1978-08-31,CERRADO,N/A,3955.0,0.0,0.056,76.8,301.26,312.28
SITIO GRANDE 82,1978-06-09,CERRADO,N/A,3955.0,0.0,0.056,61.0,296.16,307.92
SITIO GRANDE 82,1978-09-13,CERRADO,N/A,3955.0,0.0,0.056,58.5,295.76,312.62
SITIO GRANDE 82,1978-10-29,CERRADO,N/A,3955.0,0.0,0.056,51.6,291.86,315.7
SITIO GRANDE 82,1978-12-22,CERRADO,N/A,3955.0,0.0,0.056,44.5,289.56,317.62
SITIO GRANDE 82,1979-08-02,CERRADO,N/A,3955.0,0.0,0.056,39.7,289.36,311.12
SITIO GRANDE 82,1979-07-10,CERRADO,N/A,3835.0,0.0,0.056,39.7,287.56,302.51
SITIO GRANDE 82,1979-10-18,CERRADO,N/A,3835.0,0.0,0.056,39.5,288.16,306.15
SITIO GRANDE 82,1981-08-15,CERRADO,N/A,3835.0,0.0,0.056,38.5,287.96,321.23
SITIO GRANDE 82,1981-10-28,CERRADO,N/A,3835.0,0.0,0.056,38.0,294.86,312.92
SITIO GRANDE 82,1981-10-18,CERRADO,N/A,3835.0,0.0,0.056,36.6,289.06,311.99
SITIO GRANDE 82,1982-03-03,CERRADO,N/A,3835.0,0.0,0.056,22.0,285.26,311.22
SITIO GRANDE 82,1983-08-24,CERRADO,N/A,3835.0,0.0,0.056,17.4,284.76,321.41
SITIO GRANDE 82,1983-09-23,CERRADO,N/A,3835.0,0.0,0.056,14.3,285.46,307.96
SITIO GRANDE 82,1983-12-12,CERRADO,N/A,3871.0,0.0,0.056,12.6,288.86,319.4
SITIO GRANDE 82,1984-03-17,CERRADO,N/A,3871.0,0.0,0.056,4.1,288.96,319.28
SITIO GRANDE 82,1984-04-30,CERRADO,N/A,3871.0,0.0,0.056,3.4,288.86,318.0
SITIO GRANDE 82,1984-05-08,CERRADO,N/A,3871.0,0.0,0.056,2.8,288.36,311.13
SITIO GRANDE 82,1984-07-11,CERRADO,N/A,3871.0,0.0,0.056,3.2,289.56,305.33
SITIO GRANDE 82,1985-01-19,CERRADO,N/A,3871.0,0.0,0.056,3.5,290.66,306.24
SITIO GRANDE 82,1985-12-03,CERRADO,N/A,3871.0,0.0,0.056,2.6,291.36,300.79
SITIO GRANDE 82,1985-05-13,CERRADO,N/A,3871.0,0.0,0.056,3.7,291.86,293.32
SITIO GRANDE 82,1985-07-14,CERRADO,N/A,3871.0,0.0,0.056,3.9,292.46,293.24
SITIO GRANDE 82,1985-07-27,CERRADO,N/A,3871.0,0.0,0.056,5.0,298.16,289.68
SITIO GRANDE 82,1985-08-24,CERRADO,N/A,3871.0,0.0,0.056,21.9,286.56,288.87
SITIO GRANDE 82,1985-09-19,CERRADO,N/A,3871.0,0.0,0.056,5.1,294.76,290.4
SITIO GRANDE 82,1985-11-13,CERRADO,N/A,3871.0,0.0,0.056,5.0,298.76,298.74
SITIO GRANDE 82,1986-01-25,CERRADO,N/A,3871.0,0.0,0.056,6.2,297.66,288.97
SITIO GRANDE 82,1986-03-31,CERRADO,N/A,3871.0,0.0,0.056,18.3,309.56,291.09
SITIO GRANDE 82,1986-04-23,CERRADO,N/A,3871.0,0.0,0.056,18.4,304.86,291.86
SITIO GRANDE 82,1986-12-07,CERRADO,N/A,3871.0,0.0,0.056,14.8,297.06,294.67
SITIO GRANDE 82,1986-04-09,CERRADO,N/A,3871.0,0.0,0.056,26.9,301.06,298.94
SITIO GRANDE 82,1986-11-17,CERRADO,N/A,3871.0,0.0,0.056,34.9,310.16,298.62
SITIO GRANDE 82,1987-01-20,CERRADO,N/A,3871.0,0.0,0.056,33.0,307.26,298.52
SITIO GRANDE 82,1987-03-30,CERRADO,N/A,3871.0,0.0,0.056,31.4,308.46,295.46
SITIO GRANDE 82,1987-05-27,CERRADO,N/A,3871.0,0.0,0.056,29.2,310.66,298.8
SITIO GRANDE 82,1987-12-07,CERRADO,N/A,3871.0,0.0,0.056,30.1,313.26,300.74
SITIO GRANDE 82,1987-09-14,CERRADO,N/A,3871.0,0.0,0.056,31.4,312.36,301.44
SITIO GRANDE 82,1987-12-11,CERRADO,N/A,3871.0,0.0,0.056,24.9,311.06,301.1
SITIO GRANDE 82,1988-05-01,CERRADO,N/A,3871.0,0.0,0.056,0.0,308.56,301.7
SITIO GRANDE 82,1988-03-17,CERRADO,N/A,3871.0,0.0,0.056,0.0,313.16,287.37
SITIO GRANDE 82,1988-05-25,CERRADO,N/A,3871.0,0.0,0.056,0.0,315.36,296.2
SITIO GRANDE 82,1988-07-14,CERRADO,N/A,3871.0,0.0,0.056,2.3,320.56,304.4
SITIO GRANDE 82,1988-11-09,CERRADO,N/A,3871.0,0.0,0.056,0.0,316.66,307.97
SITIO GRANDE 82,1988-06-11,CERRADO,N/A,3871.0,0.0,0.056,2.1,315.36,307.48
SITIO GRANDE 82,1989-02-14,CERRADO,N/A,3871.0,0.0,0.056,0.0,318.76,320.42
SITIO GRANDE 82,1989-05-20,CERRADO,N/A,3871.0,0.0,0.056,0.0,320.29,315.55
SITIO GRANDE 82,1989-12-08,CERRADO,N/A,3871.0,0.0,0.056,0.0,319.93,310.02
SITIO GRANDE 82,1989-06-12,CERRADO,N/A,3871.0,0.0,0.056,0.0,320.03,310.15
SITIO GRANDE 82,1990-02-14,CERRADO,N/A,3871.0,0.0,0.056,0.0,316.26,299.43
SITIO GRANDE 82,1990-11-05,CERRADO,N/A,3871.0,0.0,0.056,0.0,315.68,317.74
SITIO GRANDE 82,1990-08-16,CERRADO,N/A,3871.0,0.0,0.056,0.0,322.66,319.08
SITIO GRANDE 82,1990-12-15,CERRADO,N/A,3871.0,0.0,0.056,0.0,315.61,321.14
SITIO GRANDE 82,1991-01-14,CERRADO,N/A,3871.0,0.0,0.056,0.0,318.25,323.84
SITIO GRANDE 82,1991-08-04,CERRADO,N/A,3871.0,0.0,0.056,0.0,321.96,323.41
SITIO GRANDE 82,1991-09-07,CERRADO,N/A,3871.0,0.0,0.056,0.0,316.86,323.05
SITIO GRANDE 82,1991-08-10,CERRADO,N/A,3871.0,0.0,0.056,0.0,320.86,316.15
SITIO GRANDE 82,1991-06-11,CERRADO,N/A,3871.0,0.0,0.056,0.0,319.36,324.21
SITIO GRANDE 82,1992-10-01,CERRADO,N/A,3871.0,0.0,0.056,0.0,323.16,327.13
SITIO GRANDE 82,1992-03-31,CERRADO,N/A,3871.0,0.0,0.056,0.0,325.62,332.59
SITIO GRANDE 82,1992-12-06,CERRADO,N/A,3871.0,0.0,0.056,0.88,324.86,328.08
SITIO GRANDE 82,1992-07-20,CERRADO,N/A,3871.0,0.0,0.056,2.4,321.3,325.58
SITIO GRANDE 82,1992-12-18,CERRADO,N/A,3871.0,0.0,0.056,1.96,320.95,329.12
