TERMINACION,FECHA,CAMPO,TIPO DE REGISTRO,CERRADO(YAC),CERRADO(POZO),FLUYENDO(YAC),FLUYENDO(POZO)
SITIO GRANDE 111,25/02/1992,SITIO GRANDE,FLUYENTE,,,136.304,134.2003
SITIO GRANDE 111,14/05/1992,SITIO GRANDE,FLUYENTE,,,151.752,150.4533
SITIO GRANDE 111,17/06/1992,SITIO GRANDE,FLUYENTE,,,154.752,153.5937
SITIO GRANDE 111,17/08/1992,SITIO GRANDE,FLUYENTE,,,145.452,143.8725
SITIO GRANDE 111,20/11/1992,SITIO GRANDE,FLUYENTE,,,143.724,142.9182
SITIO GRANDE 111,10/03/1993,SITIO GRANDE,FLUYENTE,,,143.224,142.1812
SITIO GRANDE 111,27/07/1993,SITIO GRANDE,FLUYENTE,,,146.184,145.0464
SITIO GRANDE 111,17/08/1993,SITIO GRANDE,FLUYENTE,,,147.014,145.8132
SITIO GRANDE 111,25/09/1993,SITIO GRANDE,FLUYENTE,,,151.544,150.6592
SITIO GRANDE 111,07/10/1993,SITIO GRANDE,FLUYENTE,,,145.734,144.6517
SITIO GRANDE 111,05/11/1993,SITIO GRANDE,FLUYENTE,,,146.294,145.3934
SITIO GRANDE 111,07/12/1993,SITIO GRANDE,FLUYENTE,,,143.404,142.5192
SITIO GRANDE 111,14/01/1994,SITIO GRANDE,FLUYENTE,,,142.644,141.5775
SITIO GRANDE 111,10/02/1994,SITIO GRANDE,FLUYENTE,,,145.474,144.3364
SITIO GRANDE 111,04/03/1994,SITIO GRANDE,FLUYENTE,,,148.734,147.8571
SITIO GRANDE 111,12/04/1994,SITIO GRANDE,FLUYENTE,,,164.404,163.5666
SITIO GRANDE 111,10/05/1994,SITIO GRANDE,FLUYENTE,,,108.364,106.4285
SITIO GRANDE 111,14/06/1994,SITIO GRANDE,FLUYENTE,,,155.364,154.5898
SITIO GRANDE 111,14/07/1994,SITIO GRANDE,FLUYENTE,,,157.244,156.5725
SITIO GRANDE 111,10/08/1994,SITIO GRANDE,FLUYENTE,,,154.844,154.133
SITIO GRANDE 111,03/09/1994,SITIO GRANDE,FLUYENTE,,,141.586,140.29
SITIO GRANDE 111,27/10/1994,SITIO GRANDE,FLUYENTE,,,141.856,140.5792
SITIO GRANDE 111,14/11/1994,SITIO GRANDE,FLUYENTE,,,141.576,140.2128
SITIO GRANDE 111,17/12/1994,SITIO GRANDE,FLUYENTE,,,141.726,140.382
SITIO GRANDE 111,10/03/1995,SITIO GRANDE,FLUYENTE,,,149.936,148.8896
SITIO GRANDE 111,17/04/1995,SITIO GRANDE,FLUYENTE,,,147.856,146.6848
SITIO GRANDE 111,19/06/1995,SITIO GRANDE,FLUYENTE,,,147.176,146.0912
SITIO GRANDE 111,02/08/1995,SITIO GRANDE,FLUYENTE,,,145.766,144.5756
SITIO GRANDE 111,29/12/1995,SITIO GRANDE,FLUYENTE,,,151.326,150.318
SITIO GRANDE 111,15/01/1996,SITIO GRANDE,FLUYENTE,,,153.196,152.1688
SITIO GRANDE 111,19/02/1996,SITIO GRANDE,FLUYENTE,,,149.846,148.4636
SITIO GRANDE 111,12/03/1996,SITIO GRANDE,FLUYENTE,,,148.536,147.5856
SITIO GRANDE 111,02/04/1996,SITIO GRANDE,FLUYENTE,,,171.966,171.3132
SITIO GRANDE 111,13/05/1996,SITIO GRANDE,FLUYENTE,,,169.696,169.312
SITIO GRANDE 111,20/06/1996,SITIO GRANDE,FLUYENTE,,,179.736,179.5248
SITIO GRANDE 111,21/07/1996,SITIO GRANDE,FLUYENTE,,,180.754,180.5565
SITIO GRANDE 111,27/08/1996,SITIO GRANDE,FLUYENTE,,,182.71,182.494
SITIO GRANDE 111,26/09/1996,SITIO GRANDE,FLUYENTE,,,180,179.752
SITIO GRANDE 111,22/10/1996,SITIO GRANDE,FLUYENTE,,,182.82,182.636
SITIO GRANDE 111,06/11/1996,SITIO GRANDE,FLUYENTE,,,171.83,171.646
SITIO GRANDE 111,12/12/1996,SITIO GRANDE,FLUYENTE,,,148.78,148.068
SITIO GRANDE 111,09/01/1997,SITIO GRANDE,FLUYENTE,,,143.6,142.648
SITIO GRANDE 111,02/03/1997,SITIO GRANDE,FLUYENTE,,,146.99,146.262
SITIO GRANDE 111,01/04/1997,SITIO GRANDE,FLUYENTE,,,150.03,149.294
SITIO GRANDE 111,07/05/1997,SITIO GRANDE,FLUYENTE,,,147.402,146.2283
SITIO GRANDE 111,05/06/1997,SITIO GRANDE,FLUYENTE,,,147.942,146.7489
SITIO GRANDE 111,17/07/1997,SITIO GRANDE,FLUYENTE,,,148.274,146.388
SITIO GRANDE 111,12/09/1997,SITIO GRANDE,FLUYENTE,,,147.002,145.058
SITIO GRANDE 111,04/10/1997,SITIO GRANDE,FLUYENTE,,,147.302,145.3418
SITIO GRANDE 111,07/11/1997,SITIO GRANDE,FLUYENTE,,,150.124,149.0008
SITIO GRANDE 111,18/01/2001,SITIO GRANDE,FLUYENTE,,,154.654,153.8636
SITIO GRANDE 111,23/01/2002,SITIO GRANDE,FLUYENTE,,,161.324,160.8456
SITIO GRANDE 111,20/07/2002,SITIO GRANDE,FLUYENTE,,,163.924,163.4768
SITIO GRANDE 111,24/12/2002,SITIO GRANDE,SIN REGISTRO,,,,
SITIO GRANDE 112,04/01/1976,SITIO GRANDE,CERRADO,336.428,336.4465,,
SITIO GRANDE 112,28/05/1976,SITIO GRANDE,CERRADO,327.46,328.9325,,
SITIO GRANDE 112,25/08/1976,SITIO GRANDE,CERRADO,345.36,347.45,,
SITIO GRANDE 112,04/01/1977,SITIO GRANDE,CERRADO,342.272,342.252,,
SITIO GRANDE 112,03/06/1977,SITIO GRANDE,CERRADO,322.612,331.731,,
SITIO GRANDE 112,20/03/1979,SITIO GRANDE,CERRADO,327.16,339.0005,,
SITIO GRANDE 112,05/03/1982,SITIO GRANDE,CERRADO,346.28,344.85,,
SITIO GRANDE 112,03/08/1983,SITIO GRANDE,CERRADO,331.15,333.46,,
SITIO GRANDE 112,04/05/1988,SITIO GRANDE,CERRADO,341.04,343.245,,
SITIO GRANDE 112,21/07/1984,SITIO GRANDE,CERRADO,330.628,330.651,,
SITIO GRANDE 112,12/11/1984,SITIO GRANDE,CERRADO,325.428,325.45,,
SITIO GRANDE 112,23/01/1985,SITIO GRANDE,CERRADO,321.728,321.7515,,
SITIO GRANDE 112,21/03/1985,SITIO GRANDE,CERRADO,319.328,319.3485,,
SITIO GRANDE 112,18/05/1985,SITIO GRANDE,CERRADO,313.9,317.3125,,
SITIO GRANDE 112,17/07/1985,SITIO GRANDE,CERRADO,316.528,316.551,,
SITIO GRANDE 112,20/09/1985,SITIO GRANDE,SIN REGISTRO,,,,
SITIO GRANDE 112,21/09/1985,SITIO GRANDE,CERRADO,324.928,324.9057,,
SITIO GRANDE 112,11/03/1986,SITIO GRANDE,CERRADO,322.028,322.04985,,
SITIO GRANDE 112,28/06/1986,SITIO GRANDE,CERRADO,320.728,320.7497,,
SITIO GRANDE 112,01/11/1986,SITIO GRANDE,CERRADO,324.028,324.0498,,
SITIO GRANDE 112,24/02/1987,SITIO GRANDE,CERRADO,323.528,323.5498,,
SITIO GRANDE 112,30/06/1987,SITIO GRANDE,CERRADO,294,325.275,,
SITIO GRANDE 112,23/10/1987,SITIO GRANDE,CERRADO,330.028,330.0498,,
SITIO GRANDE 112,29/02/1988,SITIO GRANDE,CERRADO,328.728,328.7545,,
SITIO GRANDE 112,12/06/1988,SITIO GRANDE,CERRADO,319.528,319.54815,,
SITIO GRANDE 112,29/03/1990,SITIO GRANDE,CERRADO,339.028,339.05215,,
SITIO GRANDE 112,18/10/1990,SITIO GRANDE,CERRADO,352.328,352.3505,,
SITIO GRANDE 112,16/02/1991,SITIO GRANDE,CERRADO,346.728,346.75,,
SITIO GRANDE 112,19/11/1991,SITIO GRANDE,CERRADO,348.128,348.1508,,
SITIO GRANDE 112,07/04/1992,SITIO GRANDE,CERRADO,352.128,352.15065,,
SITIO GRANDE 112,11/05/1993,SITIO GRANDE,CERRADO,370.808,370.83205,,
SITIO GRANDE 112,24/02/1994,SITIO GRANDE,CERRADO,345.218,345.24025,,
SITIO GRANDE 112,15/04/1994,SITIO GRANDE,CERRADO,348.548,348.5751,,
SITIO GRANDE 112,17/05/1994,SITIO GRANDE,CERRADO,343.14,347.109,,
SITIO GRANDE 112,20/06/1994,SITIO GRANDE,CERRADO,339.7,345.38675,,
SITIO GRANDE 112,12/08/1994,SITIO GRANDE,CERRADO,341.86,346.36425,,
SITIO GRANDE 112,21/03/1996,SITIO GRANDE,CERRADO,347.69,353.6455,,
SITIO GRANDE 112,16/01/1998,SITIO GRANDE,CERRADO,351.218,351.24305,,
SITIO GRANDE 112,05/03/1998,SITIO GRANDE,CERRADO,353.128,353.15055,,
SITIO GRANDE 121,07/04/1976,SITIO GRANDE,CERRADO,433.212,431.65,,
SITIO GRANDE 121,05/05/1976,SITIO GRANDE,CERRADO,431.212,429.8275,,
SITIO GRANDE 121,06/09/1976,SITIO GRANDE,CERRADO,451.952,452.1275,,
SITIO GRANDE 121,28/07/1978,SITIO GRANDE,CERRADO,363.976,382.5,,
SITIO GRANDE 121,06/10/1983,SITIO GRANDE,SIN REGISTRO,,,,
SITIO GRANDE 121,24/07/1985,SITIO GRANDE,CERRADO,418.336,433.3588,,
SITIO GRANDE 121,19/09/1985,SITIO GRANDE,CERRADO,498.716,510.5432,,
SITIO GRANDE 121,18/11/1985,SITIO GRANDE,CERRADO,540.136,556.201,,
SITIO GRANDE 121,13/03/1986,SITIO GRANDE,CERRADO,492.336,504.9471,,
SITIO GRANDE 121,30/06/1986,SITIO GRANDE,CERRADO,502.836,516.2415,,
SITIO GRANDE 121,31/10/1986,SITIO GRANDE,CERRADO,484.136,498.5014,,
SITIO GRANDE 121,20/10/1987,SITIO GRANDE,CERRADO,485.816,499.424,,
SITIO GRANDE 121,01/03/1988,SITIO GRANDE,CERRADO,514.696,528.677,,
SITIO GRANDE 121,13/06/1988,SITIO GRANDE,CERRADO,522.276,536.4,,
SITIO GRANDE 121,01/07/1989,SITIO GRANDE,CERRADO,514.26,527.995,,
SITIO GRANDE 121,08/10/1990,SITIO GRANDE,CERRADO,541.296,555.1406,,
SITIO GRANDE 121,12/03/1991,SITIO GRANDE,CERRADO,548.896,564.7525,,
SITIO GRANDE 121,16/09/1998,SITIO GRANDE,CERRADO,362.466,373.9899,,
SITIO GRANDE 121,18/12/1998,SITIO GRANDE,CERRADO,362.366,374.3813,,
SITIO GRANDE 121,03/03/1999,SITIO GRANDE,CERRADO,362.146,374.1613,,
SITIO GRANDE 701,11/05/1984,SITIO GRANDE,CERRADO,297.972,297.953,,
SITIO GRANDE 701,11/05/1984,SITIO GRANDE,FLUYENTE,,,164.872,165.10085
SITIO GRANDE 701,20/06/1984,SITIO GRANDE,CERRADO,295.872,295.87,,
SITIO GRANDE 701,11/08/1984,SITIO GRANDE,CERRADO,294.472,294.451,,
SITIO GRANDE 701,30/09/1984,SITIO GRANDE,CERRADO,294.472,294.469,,
SITIO GRANDE 701,14/11/1987,SITIO GRANDE,CERRADO,290.6,290.475,,
SITIO GRANDE 701,18/06/1986,SITIO GRANDE,FLUYENTE,,,249.244,249.4956
SITIO GRANDE 701,07/04/1987,SITIO GRANDE,FLUYENTE,,,245.144,245.181
SITIO GRANDE 701,06/10/1988,SITIO GRANDE,FLUYENTE,,,248.144,248.7138
SITIO GRANDE 701,14/01/1989,SITIO GRANDE,CERRADO,278.82,277.128,,
SITIO GRANDE 701,11/09/1989,SITIO GRANDE,CERRADO,283.92,282.612,,
SITIO GRANDE 701,23/02/1990,SITIO GRANDE,CERRADO,292.62,291.393,,
SITIO GRANDE 701,26/04/1990,SITIO GRANDE,SIN REGISTRO,,,,
SITIO GRANDE 701,26/06/1990,SITIO GRANDE,CERRADO,89.4,89.4,,
SITIO GRANDE 701,02/07/1990,SITIO GRANDE,CERRADO,278.8,278.8,,
SITIO GRANDE 701,19/08/1990,SITIO GRANDE,CERRADO,294.6,294.6,,
SITIO GRANDE 701,28/11/1990,SITIO GRANDE,CERRADO,298.5,298.5,,
SITIO GRANDE 701,18/12/1990,SITIO GRANDE,CERRADO,297.395,298,,
SITIO GRANDE 701,18/01/1991,SITIO GRANDE,CERRADO,298.2,298.2,,
SITIO GRANDE 701,12/03/1991,SITIO GRANDE,CERRADO,299.589,299.597,,
SITIO GRANDE 701,19/04/1991,SITIO GRANDE,CERRADO,301.13,301.13,,
SITIO GRANDE 701,22/07/1991,SITIO GRANDE,CERRADO,301.4,301.4,,
SITIO GRANDE 701,10/10/1991,SITIO GRANDE,CERRADO,299.2,299.2,,
SITIO GRANDE 701,14/11/1991,SITIO GRANDE,CERRADO,302.3,302.3,,
SITIO GRANDE 701,18/11/1991,SITIO GRANDE,CERRADO,302.3,302.3,,
SITIO GRANDE 701,26/11/1991,SITIO GRANDE,CERRADO,302,302,,
SITIO GRANDE 701,29/12/1991,SITIO GRANDE,CERRADO,308.8,308.8,,
SITIO GRANDE 701,26/01/1991,SITIO GRANDE,CERRADO,270.51285,270.6175,,
SITIO GRANDE 701,18/05/1992,SITIO GRANDE,CERRADO,300.43945,300.4512,,
SITIO GRANDE 701,10/06/1992,SITIO GRANDE,CERRADO,305.33945,305.35415,,
SITIO GRANDE 701,02/10/1992,SITIO GRANDE,CERRADO,281.83945,281.8318,,
SITIO GRANDE 701,10/02/1992,SITIO GRANDE,CERRADO,281.83945,281.8513,,
SITIO GRANDE 701,20/02/1992,SITIO GRANDE,CERRADO,291.63945,291.6528,,
SITIO GRANDE 701,06/10/1992,SITIO GRANDE,CERRADO,305.33945,305.35415,,
SITIO GRANDE 701,27/11/1992,SITIO GRANDE,CERRADO,301.33945,301.34735,,
SITIO GRANDE 701,14/07/1993,SITIO GRANDE,CERRADO,305.33945,305.3547,,
SITIO GRANDE 701,17/09/1993,SITIO GRANDE,CERRADO,306.68945,306.7045,,
SITIO GRANDE 701,23/10/1993,SITIO GRANDE,CERRADO,309.76945,309.78355,,
SITIO GRANDE 701,29/01/1994,SITIO GRANDE,CERRADO,300.93945,300.94975,,
SITIO GRANDE 701,13/05/1994,SITIO GRANDE,CERRADO,301.91945,301.93105,,
SITIO GRANDE 701,22/07/1994,SITIO GRANDE,CERRADO,302.83945,302.8511,,
SITIO GRANDE 701,09/09/1994,SITIO GRANDE,CERRADO,304.61945,304.63345,,
SITIO GRANDE 701,14/11/1994,SITIO GRANDE,CERRADO,304.05945,304.06835,,
SITIO GRANDE 701,09/01/1995,SITIO GRANDE,CERRADO,306.78945,306.80375,,
SITIO GRANDE 701,22/04/1995,SITIO GRANDE,CERRADO,305.20945,305.22005,,
SITIO GRANDE 701,29/05/1995,SITIO GRANDE,CERRADO,307.24945,307.2615,,
SITIO GRANDE 701,08/06/1995,SITIO GRANDE,CERRADO,302.96945,302.97725,,
SITIO GRANDE 701,14/06/1995,SITIO GRANDE,CERRADO,294.52945,294.5431,,
SITIO GRANDE 701,05/08/1995,SITIO GRANDE,CERRADO,304.34945,304.36375,,
SITIO GRANDE 701,11/03/1996,SITIO GRANDE,CERRADO,306.49945,306.5101,,
SITIO GRANDE 701,20/06/1996,SITIO GRANDE,CERRADO,299.29945,299.31035,,
SITIO GRANDE 701,09/09/1996,SITIO GRANDE,CERRADO,305.41945,305.4084,,
SITIO GRANDE 701,06/11/1996,SITIO GRANDE,CERRADO,304.35945,304.6202,,
SITIO GRANDE 701,10/12/1996,SITIO GRANDE,CERRADO,304.64945,304.63805,,
SITIO GRANDE 701,07/03/2001,SITIO GRANDE,CERRADO,306.24285,306.3709,,
SITIO GRANDE 701,14/11/2001,SITIO GRANDE,CERRADO,308.93285,309.09665,,
SITIO GRANDE 701,26/06/2002,SITIO GRANDE,CERRADO,261.10285,261.25105,,
SITIO GRANDE 701,09/08/2002,SITIO GRANDE,CERRADO,177.29055,177.27745,,
SITIO GRANDE 701,12/08/2002,SITIO GRANDE,CERRADO,78.60165,78.567,,
SITIO GRANDE 701,02/10/2002,SITIO GRANDE,CERRADO,307.34055,307.32825,,
SITIO GRANDE 701,14/02/2003,SITIO GRANDE,CERRADO,303.34945,303.3557,,
SITIO GRANDE 701,09/06/2003,SITIO GRANDE,CERRADO,300.07945,300.08875,,
SITIO GRANDE 701,11/05/2004,SITIO GRANDE,CERRADO,314.34055,314.33065,,
SITIO GRANDE 701,09/03/2005,SITIO GRANDE,CERRADO,314.1709721,316.2796721,,
SITIO GRANDE 701,10/03/2005,SITIO GRANDE,CERRADO,314.1695659,316.2782659,,
SITIO GRANDE 701,11/03/2005,SITIO GRANDE,CERRADO,314.1562072,316.2649072,,
SITIO GRANDE 701,12/03/2005,SITIO GRANDE,CERRADO,314.1519887,316.2606887,,
SITIO GRANDE 701,13/03/2005,SITIO GRANDE,CERRADO,314.1583165,316.2670165,,
SITIO GRANDE 701,14/03/2005,SITIO GRANDE,CERRADO,314.1688628,316.2775628,,
SITIO GRANDE 701,25/07/2005,SITIO GRANDE,CERRADO,316.78285,319.38145,,
SITIO GRANDE 701,25/07/2005,SITIO GRANDE,CERRADO,319.60045,319.3677,,
SITIO GRANDE 701,14/06/2006,SITIO GRANDE,CERRADO,324.48155,324.2222,,
SITIO GRANDE 701,26/09/2006,SITIO GRANDE,CERRADO,324.87945,324.8965,,
SITIO GRANDE 701,21/03/2007,SITIO GRANDE,CERRADO,321.35285,324.1964,,
SITIO GRANDE 701,25/03/2007,SITIO GRANDE,CERRADO,318.70285,321.4186,,
SITIO GRANDE 701,10/05/2007,SITIO GRANDE,FLUYENTE,,,324.73945,324.7524
SITIO GRANDE 801,17/06/1984,SITIO GRANDE,FLUYENTE,,,202.028,200.9024
SITIO GRANDE 801,18/06/1984,SITIO GRANDE,CERRADO,281.928,281.9335,,
SITIO GRANDE 801,08/08/1984,SITIO GRANDE,CERRADO,278.616,278.6055,,
SITIO GRANDE 801,13/01/1986,SITIO GRANDE,CERRADO,267.028,267.0355,,
SITIO GRANDE 801,07/10/1988,SITIO GRANDE,FLUYENTE,,,217.128,216.71595
SITIO GRANDE 801,11/09/1989,SITIO GRANDE,FLUYENTE,,,220.928,220.4657
SITIO GRANDE 801,08/09/1990,SITIO GRANDE,FLUYENTE,,,225.528,225.29685
SITIO GRANDE 801,01/09/1991,SITIO GRANDE,FLUYENTE,,,237.928,237.3853
SITIO GRANDE 801,25/02/1992,SITIO GRANDE,FLUYENTE,,,231.828,231.71745
SITIO GRANDE 801,15/05/1992,SITIO GRANDE,FLUYENTE,,,232.928,232.6868
SITIO GRANDE 801,18/06/1992,SITIO GRANDE,FLUYENTE,,,235.376,235.0939
SITIO GRANDE 801,07/08/1992,SITIO GRANDE,FLUYENTE,,,235.076,234.8156
SITIO GRANDE 801,19/11/1992,SITIO GRANDE,FLUYENTE,,,218.028,217.57575
SITIO GRANDE 801,10/03/1993,SITIO GRANDE,FLUYENTE,,,280.228,281.66515
SITIO GRANDE 801,27/07/1993,SITIO GRANDE,FLUYENTE,,,160.128,160.6506
SITIO GRANDE 801,18/08/1993,SITIO GRANDE,FLUYENTE,,,192.978,192.06345
SITIO GRANDE 801,25/09/1993,SITIO GRANDE,FLUYENTE,,,189.118,188.2738
SITIO GRANDE 801,08/10/1993,SITIO GRANDE,FLUYENTE,,,187.808,186.61205
SITIO GRANDE 801,08/11/1993,SITIO GRANDE,FLUYENTE,,,177.816,177.6421
SITIO GRANDE 801,08/12/1993,SITIO GRANDE,FLUYENTE,,,174.336,174.13805
SITIO GRANDE 801,15/01/1994,SITIO GRANDE,FLUYENTE,,,170.876,170.6799
SITIO GRANDE 801,11/02/1994,SITIO GRANDE,FLUYENTE,,,164.486,164.2344
SITIO GRANDE 801,02/03/1994,SITIO GRANDE,FLUYENTE,,,165.136,164.90845
SITIO GRANDE 801,13/04/1994,SITIO GRANDE,FLUYENTE,,,165.536,165.3251
SITIO GRANDE 801,10/05/1994,SITIO GRANDE,FLUYENTE,,,163.936,162.64565
SITIO GRANDE 801,14/06/1994,SITIO GRANDE,FLUYENTE,,,161.946,160.6064
SITIO GRANDE 801,15/07/1994,SITIO GRANDE,FLUYENTE,,,162.216,160.88625
SITIO GRANDE 801,11/08/1994,SITIO GRANDE,FLUYENTE,,,158.816,157.8113
SITIO GRANDE 801,03/09/1994,SITIO GRANDE,FLUYENTE,,,157.228,155.7607
SITIO GRANDE 801,27/10/1994,SITIO GRANDE,FLUYENTE,,,153.228,151.9215
SITIO GRANDE 801,15/11/1994,SITIO GRANDE,FLUYENTE,,,152.128,150.52
SITIO GRANDE 801,19/12/1994,SITIO GRANDE,FLUYENTE,,,148.828,147.5014
SITIO GRANDE 801,08/03/1995,SITIO GRANDE,FLUYENTE,,,138.728,137.19035
SITIO GRANDE 801,04/05/1995,SITIO GRANDE,FLUYENTE,,,138.228,136.9818
SITIO GRANDE 801,04/06/1995,SITIO GRANDE,FLUYENTE,,,142.588,140.86945
SITIO GRANDE 801,24/01/1996,SITIO GRANDE,FLUYENTE,,,208.428,208.4682
SITIO GRANDE 801,27/02/1996,SITIO GRANDE,FLUYENTE,,,199.328,198.6245
SITIO GRANDE 801,12/03/1996,SITIO GRANDE,FLUYENTE,,,197.428,197.1265
SITIO GRANDE 801,03/04/1996,SITIO GRANDE,FLUYENTE,,,195.928,195.75715
SITIO GRANDE 801,04/05/1996,SITIO GRANDE,FLUYENTE,,,193.528,193.3672
SITIO GRANDE 801,15/06/1996,SITIO GRANDE,FLUYENTE,,,192.638,192.68825
SITIO GRANDE 801,17/07/1996,SITIO GRANDE,FLUYENTE,,,184.228,184.15765
SITIO GRANDE 801,27/08/1996,SITIO GRANDE,FLUYENTE,,,189.228,189.41895
SITIO GRANDE 801,22/10/1996,SITIO GRANDE,FLUYENTE,,,188.728,188.929
SITIO GRANDE 801,18/11/1996,SITIO GRANDE,FLUYENTE,,,181.028,181.028
SITIO GRANDE 801,31/12/1996,SITIO GRANDE,FLUYENTE,,,181.928,182.1692
SITIO GRANDE 801,03/03/1997,SITIO GRANDE,FLUYENTE,,,184.828,185.21995
SITIO GRANDE 801,02/04/1997,SITIO GRANDE,FLUYENTE,,,186.828,187.4109
SITIO GRANDE 801,06/05/1997,SITIO GRANDE,FLUYENTE,,,187.196,187.6951
SITIO GRANDE 801,10/06/1997,SITIO GRANDE,FLUYENTE,,,189.276,189.7968
SITIO GRANDE 801,15/07/1997,SITIO GRANDE,FLUYENTE,,,192.676,193.48975
SITIO GRANDE 801,15/09/1997,SITIO GRANDE,FLUYENTE,,,199.226,200.2676
SITIO GRANDE 801,08/11/1997,SITIO GRANDE,FLUYENTE,,,204.366,205.28825
SITIO GRANDE 801,19/12/1997,SITIO GRANDE,FLUYENTE,,,209.946,211.3348
SITIO GRANDE 801,10/01/1998,SITIO GRANDE,FLUYENTE,,,209.726,211.1148
SITIO GRANDE 801,05/03/1998,SITIO GRANDE,FLUYENTE,,,213.726,215.2233
SITIO GRANDE 801,05/01/2000,SITIO GRANDE,FLUYENTE,,,228.166,230.3143
SITIO GRANDE 801,13/04/2000,SITIO GRANDE,FLUYENTE,,,231.056,233.1609
SITIO GRANDE 801,11/08/2000,SITIO GRANDE,FLUYENTE,,,234.736,236.87345
SITIO GRANDE 801,30/01/2001,SITIO GRANDE,FLUYENTE,,,241.906,244.2062
SITIO GRANDE 801,25/03/2001,SITIO GRANDE,FLUYENTE,,,67.826,65.1442
SITIO GRANDE 801,01/04/2001,SITIO GRANDE,FLUYENTE,,,92.276,90.624
SITIO GRANDE 801,01/09/2001,SITIO GRANDE,FLUYENTE,,,229.584,230.5568
SITIO GRANDE 801,20/10/2001,SITIO GRANDE,CERRADO,272.494,297.4738,,
SITIO GRANDE 801,10/11/2001,SITIO GRANDE,CERRADO,302.336,302.6048,,
SITIO GRANDE 801,30/01/2002,SITIO GRANDE,FLUYENTE,,,207.354,210.5484
SITIO GRANDE 801,06/06/2002,SITIO GRANDE,CERRADO,277.574,303.017,,
SITIO GRANDE 801,27/06/2002,SITIO GRANDE,FLUYENTE,,,213.154,219.065
SITIO GRANDE 801,21/05/2003,SITIO GRANDE,FLUYENTE,,,190.306,191.525
SITIO GRANDE 801,03/09/2003,SITIO GRANDE,CERRADO,306.656,306.9494,,
SITIO GRANDE 801,13/03/2004,SITIO GRANDE,CERRADO,309.8,309.8,,
SITIO GRANDE 801,12/10/2004,SITIO GRANDE,CERRADO,313.21,313.21,,
SITIO GRANDE 801,27/12/2004,SITIO GRANDE,CERRADO,388.66,388.66,,
SITIO GRANDE 801,21/10/2005,SITIO GRANDE,CERRADO,330.39,330.39,,
SITIO GRANDE 801,22/09/2008,SITIO GRANDE,CERRADO,322.46,322.46,,
SITIO GRANDE 801,22/09/2008,SITIO GRANDE,CERRADO,322.46,322.46,,
SITIO GRANDE 811,13/06/2008,SITIO GRANDE,CERRADO,208.278,207.60955,,
SITIO GRANDE 811,19/01/2011,SITIO GRANDE,CERRADO,207.288,206.6065,,
SITIO GRANDE 811,19/03/2012,SITIO GRANDE,CERRADO,208.127,207.4915,,
SITIO GRANDE 811,19/02/2013,SITIO GRANDE,CERRADO,208.983,208.323,,
SITIO GRANDE 901,18/04/1985,SITIO GRANDE,CERRADO,273.7,273.7,,
SITIO GRANDE 901,17/04/1985,SITIO GRANDE,FLUYENTE,,,269.02,269.22
SITIO GRANDE 901,10/04/1987,SITIO GRANDE,FLUYENTE,,,272.62,272.63
SITIO GRANDE 901,06/10/1988,SITIO GRANDE,FLUYENTE,,,274.02,275.03
SITIO GRANDE 901,12/04/1989,SITIO GRANDE,CERRADO,287.0328,287.0408,,
SITIO GRANDE 901,15/08/1989,SITIO GRANDE,CERRADO,289.4,289.4,,
SITIO GRANDE 901,11/09/1989,SITIO GRANDE,CERRADO,287.6,287.6,,
SITIO GRANDE 901,26/02/1990,SITIO GRANDE,CERRADO,292.1,292.1,,
SITIO GRANDE 901,14/05/1990,SITIO GRANDE,CERRADO,299.1,299.1,,
SITIO GRANDE 901,18/08/1990,SITIO GRANDE,CERRADO,295.3,295.3,,
SITIO GRANDE 901,17/12/1990,SITIO GRANDE,CERRADO,298.1,298.1,,
SITIO GRANDE 901,17/01/1991,SITIO GRANDE,CERRADO,299.8,299.8,,
SITIO GRANDE 901,18/04/1991,SITIO GRANDE,CERRADO,304.3,304.3,,
SITIO GRANDE 901,22/07/1991,SITIO GRANDE,CERRADO,301.7,301.7,,
SITIO GRANDE 901,15/10/1991,SITIO GRANDE,CERRADO,298.6,298.6,,
SITIO GRANDE 901,09/11/1991,SITIO GRANDE,CERRADO,297.5,297.5,,
SITIO GRANDE 901,31/12/1991,SITIO GRANDE,CERRADO,300.61,302.66,,
SITIO GRANDE 901,03/04/1992,SITIO GRANDE,CERRADO,299.41,301.465,,
SITIO GRANDE 901,18/05/1992,SITIO GRANDE,CERRADO,304.7,304.7,,
SITIO GRANDE 901,16/06/1992,SITIO GRANDE,CERRADO,303.1,303.1,,
SITIO GRANDE 901,17/07/1992,SITIO GRANDE,CERRADO,305.7,305.7,,
SITIO GRANDE 901,12/03/1993,SITIO GRANDE,CERRADO,310.7,310.7,,
SITIO GRANDE 901,12/05/1993,SITIO GRANDE,SIN REGISTRO,,,,
SITIO GRANDE 901,20/05/1993,SITIO GRANDE,FLUYENTE,,,197.21,199.88
SITIO GRANDE 901,02/06/1993,SITIO GRANDE,CERRADO,302.19,302.19,,
SITIO GRANDE 901,10/08/1993,SITIO GRANDE,CERRADO,305.5,305.5,,
SITIO GRANDE 901,17/09/1993,SITIO GRANDE,FLUYENTE,,,187.56,187.56
SITIO GRANDE 901,08/11/1993,SITIO GRANDE,CERRADO,297.75,297.75,,
SITIO GRANDE 901,17/11/1993,SITIO GRANDE,CERRADO,298.5628,298.7036,,
